Module,Theta_i,Theta_r,Phi_r,Angular_Deviation,L,a,b,Hue,Chroma,total_brdf,zone_specular,zone_forward_scatter,zone_backscatter,zone_residual
25,0,8.0,208.0,8.0,40.1690993413,-22.0674546675,1.42205829984,176.312876324,22.1132269312,0.10477158474,True,False,False,False
25,0,40.0,105.0,40.0,13.2739672089,12.8510529121,-14.5968918974,311.360578606,19.4478485703,0.026251682147,False,True,False,False
25,0,50.0,39.0,50.0,13.0854155926,12.809766677,-14.4411029019,311.574154573,19.3037710135,0.0257527283461,False,False,True,False
25,0,60.0,191.0,60.0,13.0901385124,13.0007025439,-14.508091035,311.863522569,19.480836022,0.0256804783255,False,False,True,False
25,0,70.0,191.0,70.0,12.9770218397,13.0013768096,-14.4355851211,312.007709516,19.4273497095,0.0255061887344,False,False,True,False
25,0,6.0,0.0,6.0,43.90114821,-26.9962925768,3.95635525139,171.662551346,27.2846579558,0.122407207972,True,False,False,False
25,0,40.0,330.0,40.0,13.2222308864,12.987618439,-14.5877190348,311.679049833,19.5315073498,0.0260633402852,False,True,False,False
25,0,60.0,304.0,60.0,13.0211461566,12.9689147865,-14.5809682902,311.651213967,19.514030517,0.0257293030342,False,False,True,False
25,0,8.0,69.0,8.0,50.9836228322,-34.8081628382,7.29728192108,168.159822014,35.5648495513,0.164409641272,True,False,False,False
25,0,60.0,248.0,60.0,12.9013355867,12.9616038524,-14.4341543655,311.923253034,19.3996903757,0.0253476915107,False,False,True,False
25,0,60.0,270.0,60.0,12.9396808801,12.930682816,-14.4392615269,311.84515901,19.3828489013,0.025385223005,False,False,True,False
25,0,80.0,150.0,80.0,12.8393263724,12.8911991935,-14.4611984263,311.714886319,19.3729005719,0.0252552412855,False,False,True,False
25,0,60.0,146.0,60.0,13.0065244662,12.9343384106,-14.4470810894,311.837791804,19.3911129677,0.0255186810689,False,False,True,False
25,0,60.0,214.0,60.0,13.1562014139,13.007748604,-14.5487805588,311.799206582,19.5158535425,0.025982472411,False,False,True,False
25,0,60.0,180.0,60.0,13.0649342618,12.9751685973,-14.425873799,311.969394331,19.402598666,0.0256879361249,False,False,True,False
25,0,8.0,235.0,8.0,48.6230384136,-32.8757567644,6.65019661016,168.564364572,33.5416233624,0.148481819482,True,False,False,False
25,0,8.0,42.0,8.0,44.9488094819,-28.6193491333,4.42140349561,171.217804017,28.9588665815,0.128299033213,True,False,False,False
25,0,30.0,340.0,30.0,13.3099467808,12.7239442978,-14.4886122334,311.289703444,19.2825994861,0.0260573953867,False,True,False,False
25,0,8.0,318.0,8.0,41.1642944459,-24.3374076098,2.96210801382,173.060656303,24.5170041614,0.108036206506,True,False,False,False
25,0,4.0,332.0,4.0,54.0819554652,-34.7505523165,7.12109686361,168.419250996,35.4726783151,0.188718395298,True,False,False,False
25,0,30.0,80.0,30.0,13.1077149305,12.428034265,-14.1445642759,311.303957028,18.8288272138,0.025528822817,False,True,False,False
25,0,60.0,112.0,60.0,13.2511053805,13.1605117404,-14.7249257569,311.788988512,19.7489875136,0.0262098559393,False,False,True,False
25,0,80.0,160.0,80.0,13.3519019866,13.3400216329,-14.7770106155,312.074306021,19.9076924805,0.0265136676755,False,False,True,False
25,0,80.0,180.0,80.0,13.1482234537,13.2967872836,-14.696022072,312.13842305,19.8186179339,0.0260200608426,False,False,True,False
25,0,40.0,150.0,40.0,13.3759202399,13.069501836,-14.7074613459,311.625274886,19.6753982802,0.026468014603,False,True,False,False
25,0,50.0,321.0,50.0,12.845650803,12.9714147182,-14.3976873956,312.016871459,19.3791383228,0.0250625008998,False,False,True,False
25,0,40.0,120.0,40.0,12.7930830755,12.7695269851,-14.3363083768,311.691849459,19.1987123864,0.0249619591556,False,True,False,False
25,0,70.0,85.0,70.0,12.8055030935,13.0533766512,-14.4763898587,312.041015488,19.4924730431,0.0251033623927,False,False,True,False
25,0,20.0,28.0,20.0,16.8965402789,8.04970024762,-12.6034553124,302.565962022,14.9547570989,0.0326665111266,False,True,False,False
25,0,8.0,14.0,8.0,38.6508749253,-20.0559409047,0.564150864093,178.388759591,20.0638737977,0.0980011198814,True,False,False,False
25,0,8.0,263.0,8.0,53.070659756,-36.2072764315,8.66192182254,166.545906525,37.2289639427,0.177890490132,True,False,False,False
25,0,70.0,328.0,70.0,13.1172622076,12.9421049144,-14.5276664166,311.69653984,19.4563915238,0.0258684514895,False,False,True,False
25,0,60.0,90.0,60.0,13.02366746,12.9882223036,-14.6037006629,311.649217082,19.5438479235,0.0256484476287,False,False,True,False
25,0,50.0,13.0,50.0,13.3369272285,13.1980519643,-14.7170666266,311.885294319,19.7681720386,0.0263968585463,False,False,True,False
25,0,30.0,0.0,30.0,13.3516963149,12.8813664981,-14.6665394151,311.292275009,19.5201685769,0.0263158448463,False,True,False,False
25,0,70.0,318.0,70.0,12.7838659868,12.9508712351,-14.4351346471,311.897725494,19.3932508371,0.0250320020505,False,False,True,False
25,0,50.0,283.0,50.0,13.1116258009,12.9344029527,-14.464152635,311.804309865,19.4038782513,0.0257832907866,False,False,True,False
25,0,40.0,225.0,40.0,13.0885685946,12.8031515027,-14.4053083932,311.630057337,19.2726126486,0.0256027745046,False,True,False,False
25,0,30.0,20.0,30.0,13.3303734659,12.6151816525,-14.3456205515,311.32759313,19.1033933408,0.0261509228608,False,True,False,False
25,0,4.0,222.0,4.0,58.8212329665,-37.1176950158,8.41305375417,167.229183871,38.0592006847,0.228963875199,True,False,False,False
25,0,10.0,309.0,10.0,37.2455202007,-21.5669109526,1.15752571968,176.927804529,21.5979516118,0.0891015570598,True,False,False,False
25,0,20.0,111.0,20.0,17.2907958639,5.61979414296,-11.2890083675,296.464633481,12.6104637556,0.0321337436574,False,True,False,False
25,0,6.0,76.0,6.0,60.0097888108,-41.3439432923,10.8133600514,165.342822489,42.7346510757,0.233924292595,True,False,False,False
25,0,8.0,125.0,8.0,44.5508156926,-27.7364116999,4.27977642517,171.228340188,28.06465785,0.125694326834,True,False,False,False
25,0,40.0,75.0,40.0,13.113283253,12.8987414595,-14.5195986261,311.616851376,19.4215415326,0.0258110156181,False,True,False,False
25,0,8.0,0.0,8.0,37.9192269027,-21.3258744256,1.27768916441,176.571357798,21.3641149973,0.0932916511506,True,False,False,False
25,0,4.0,111.0,4.0,65.0607984364,-40.6676533578,11.0843544353,164.753829943,42.1511677522,0.286939919367,True,False,False,False
25,0,50.0,206.0,50.0,13.1489182798,12.9958046215,-14.6336498884,311.60753589,19.5712709555,0.0258854211641,False,False,True,False
25,0,40.0,315.0,40.0,13.2228289027,12.8246449658,-14.4453745115,311.598760841,19.3168414415,0.0259930775999,False,True,False,False
25,0,50.0,270.0,50.0,13.0982504767,12.9835755608,-14.6446372689,311.559408198,19.5713728461,0.0258652014936,False,False,True,False
25,15,40.0,180.0,25.0,13.6891527713,13.1329267626,-14.7459252308,311.68870552,19.746292722,0.0272513315017,False,True,False,False
25,15,16.0,180.0,1.0,32.6349847311,-14.9637494973,-1.29692486385,184.953510488,15.0198473068,0.0733957843337,True,False,False,False
25,15,22.0,159.0,9.56200167104,19.2964399025,2.94116219593,-10.3031209183,285.932096304,10.7146971828,0.0368491062727,True,False,False,False
25,15,60.0,281.0,63.883724494,13.6536338043,13.1809732684,-14.8526762512,311.587378509,19.8579970824,0.0272309376767,False,False,True,False
25,15,70.0,53.0,79.3972545964,13.5886449879,13.304848146,-14.7200784969,312.109077046,19.8418672292,0.0271721022805,False,False,True,False
25,15,60.0,112.0,55.4636699598,13.4957625874,13.2700670242,-14.7568452063,311.963406421,19.8458851974,0.0268642419283,False,False,True,False
25,15,80.0,0.0,95.0,13.2107696433,13.2850753106,-14.7481414875,312.012418131,19.8494559961,0.0262246916245,False,False,False,True
25,15,80.0,250.0,75.231881111,13.2973326138,12.9699334163,-14.4640583141,311.882606067,19.4275102814,0.0263222329379,False,False,True,False
25,15,70.0,21.0,84.0702118443,13.2381893749,13.2577617941,-14.6498100343,312.144415158,19.7581674714,0.0262307031632,False,False,True,False
25,15,50.0,334.0,63.7247400064,13.350778657,12.96813175,-14.5390137636,311.731494552,19.4821806352,0.0263593234943,False,False,True,False
25,15,24.0,180.0,9.0,15.9923814844,8.73778957774,-12.9010693033,304.109466574,15.5816095405,0.0307759847925,True,False,False,False
25,15,16.0,202.0,5.92771564738,32.9960188104,-17.5449152752,-0.78671960171,182.56744122,17.5625447969,0.0738028763695,True,False,False,False
25,15,50.0,129.0,41.7843053443,13.7198682246,13.315586457,-14.836532605,311.907545119,19.9355848279,0.0274806440292,False,True,False,False
25,15,70.0,138.0,59.2624320224,13.6599578496,13.3802124623,-15.0365049064,311.664240997,20.1277560929,0.0274582455615,False,False,True,False
25,15,40.0,315.0,51.5154329146,13.6047149633,13.1718368189,-14.8512280142,311.570429291,19.8508503272,0.0271014313971,False,False,True,False
25,15,80.0,70.0,85.3795453385,13.415027805,13.2525990528,-14.7061895825,312.023845154,19.7965500452,0.0266920314719,False,False,True,False
25,15,8.0,152.0,8.76191732106,56.4338961031,-25.1420965684,5.24812913937,168.209451922,25.684000454,0.221321369557,True,False,False,False
25,15,70.0,233.0,61.5277068365,13.4774836965,13.1557221995,-14.7541530868,311.722184938,19.7676012683,0.0269612968452,False,False,True,False
25,15,80.0,90.0,80.3440641948,13.5190006388,13.2522956835,-14.7750095557,311.89019731,19.8475249906,0.0270140253496,False,False,True,False
25,15,70.0,148.0,57.5461463987,13.319780075,13.3023146776,-14.7736232323,312.000181134,19.8799275449,0.0265008685991,False,False,True,False
25,15,22.0,169.0,7.79283289733,18.9123388423,2.66767925508,-9.95196073748,285.00569056,10.3033021468,0.0355591697513,True,False,False,False
25,15,6.0,171.0,9.12118468773,62.349460009,-21.5243239409,5.56481852092,165.504366747,22.2320427825,0.283099363359,True,False,False,False
25,15,12.0,142.0,9.16919787704,44.3347811723,-26.7243004893,4.02834847957,171.427925147,27.0262063212,0.126194162517,True,False,False,False
25,15,60.0,56.0,69.0456966048,13.6396589298,13.1461604847,-14.7182735456,311.770792165,19.7344650714,0.0271811833703,False,False,True,False
25,15,60.0,90.0,61.1209059826,13.5605262173,13.1505511573,-14.7162435505,311.784224703,19.7358764685,0.0270210638641,False,False,True,False
25,15,80.0,210.0,67.1406757718,13.1817194995,13.2589298282,-14.723030761,312.00484256,19.8132999517,0.0261892608332,False,False,True,False
25,15,22.0,175.0,7.17136888088,18.3325320498,3.20961409258,-10.3643376599,287.206636918,10.8499363017,0.0343179754742,True,False,False,False
25,15,70.0,212.0,57.5461463987,13.0984653906,13.322637417,-14.7753610818,312.040326968,19.8948225135,0.0260258122065,False,False,True,False
25,15,80.0,290.0,85.3795453385,13.0209811413,12.8745966318,-14.5202303174,311.562318256,19.405986883,0.0255634979912,False,False,True,False
25,15,40.0,15.0,54.6025278243,13.8031158417,13.1698059503,-14.8903429936,311.491242882,19.8787852555,0.0276093293227,False,False,True,False
25,15,14.0,188.0,2.23638079188,45.4889989103,-20.1963826941,2.58219099853,172.714026684,20.3607854534,0.139259555199,True,False,False,False
25,15,14.0,196.0,4.11491659626,42.3076706992,-22.0063804169,1.95917644482,174.912503849,22.0934187348,0.118953315716,True,False,False,False
25,15,80.0,140.0,68.7163079317,13.2679069657,13.3544541936,-14.6771847305,312.298384766,19.8434170047,0.0263381857527,False,False,True,False
25,15,20.0,111.0,20.0495348188,20.8494607416,0.80119737373,-9.2717340809,274.938825455,9.30628659018,0.0400239238822,False,True,False,False
25,15,80.0,220.0,68.7163079317,13.1082378803,13.026933298,-14.479010096,311.978081756,19.4767226327,0.0258772237172,False,False,True,False
25,15,60.0,45.0,71.0665763772,13.624554399,13.3874263678,-14.8920250825,311.954468831,20.0248744268,0.0272136648291,False,False,True,False
25,15,20.0,305.0,31.0297650244,16.2510222985,9.93374897149,-13.7045544253,305.936485518,16.9261389757,0.0318271358128,False,True,False,False
25,15,50.0,154.0,36.9570655406,13.4239142655,12.9751999342,-14.567661211,311.690981237,19.5082691824,0.0265318965833,False,True,False,False
25,15,16.0,144.0,9.52173165396,33.8865602525,-18.9298249448,0.349896445158,178.941072778,18.9330583891,0.0764898650624,True,False,False,False
25,15,60.0,304.0,69.0456966048,13.5080137069,13.2635006873,-14.7992736656,311.867536313,19.8730710136,0.0269910744624,False,False,True,False
25,15,20.0,222.0,13.2304175724,19.3856577622,2.09196772364,-9.87914731024,281.956101322,10.0982117493,0.0366911257063,True,False,False,False
25,15,40.0,270.0,42.2735153911,13.7098119514,13.2262430081,-14.8259268325,311.736224866,19.8681053589,0.0274369668381,False,True,False,False
25,15,60.0,191.0,45.3327235151,13.2053552479,13.140784427,-14.5921725007,312.004191973,19.6369985906,0.0259859985678,False,False,True,False
25,15,70.0,95.0,69.4170385882,13.1599639332,13.0691707102,-14.5907384595,311.85134063,19.5880798407,0.0259656796351,False,False,True,False
25,15,70.0,265.0,69.4170385882,13.6493493668,13.4681493849,-14.9405538606,312.033052073,20.1149496026,0.0273759104161,False,False,True,False
25,15,18.0,174.0,3.44647011992,26.8141437838,-8.98784753231,-4.57974423926,207.001048537,10.0873911672,0.0544468455408,True,False,False,False
25,15,18.0,199.0,6.13537903085,26.4274403615,-9.10615826781,-4.60804529908,206.841059502,10.2056944828,0.0528311695651,True,False,False,False
25,15,50.0,231.0,41.7843053443,13.4950089347,13.1392802948,-14.75401899,311.686854104,19.7565625305,0.0268774949287,False,True,False,False
25,15,16.0,158.0,5.92771564738,35.7399306065,-20.3468936446,0.880390286907,177.522412795,20.3659315535,0.0850509919283,True,False,False,False
25,15,10.0,257.0,15.979278368,28.5105904324,-9.89395505368,-4.36703532108,203.815905073,10.8148668092,0.0594533519915,False,True,False,False
25,15,16.0,194.0,3.86249543887,32.5720349052,-16.247366315,-1.10379862083,183.886535916,16.2848175787,0.0724956034285,True,False,False,False
25,15,18.0,180.0,3.0,25.6453574055,-7.29492856853,-5.16104667391,215.278803306,8.93601620355,0.0509655984383,True,False,False,False
25,15,30.0,0.0,45.0,14.8721189814,11.8527479475,-14.2822041573,309.689153917,18.5598757942,0.0292478236762,False,True,True,False
25,15,14.0,213.0,8.21204893819,36.1036206129,-20.7609639326,0.902500270907,177.510861187,20.7805709775,0.0864956654479,True,False,False,False
25,15,40.0,150.0,27.8689586025,13.3047664459,12.9739751267,-14.6667393071,311.495486299,19.5815543942,0.026285602923,False,True,False,False
25,15,60.0,270.0,61.1209059826,13.2450429834,13.3430959076,-14.7889468545,312.057862718,19.9186133419,0.0262597772329,False,False,True,False
25,15,30.0,320.0,42.4910501367,13.9943710132,12.6071347714,-14.6334821532,310.745774933,19.315243904,0.0278432152252,False,True,False,False
25,15,50.0,257.0,48.2804176438,13.6546812291,13.2731994967,-14.8680003076,311.756438156,19.9307616018,0.0272369064961,False,False,True,False
25,15,40.0,120.0,34.6011521843,13.4938920525,12.8898527765,-14.587558339,311.464446021,19.4665138865,0.0268409058013,False,True,False,False
25,15,14.0,180.0,1.0,46.409854901,-18.532188508,2.02605156134,173.760855326,18.6426096839,0.146749620178,True,False,False,False
25,15,80.0,130.0,70.6359365767,13.2962208165,13.1716116021,-14.5295420997,312.193566183,19.6111944007,0.0263471486472,False,False,True,False
25,15,20.0,186.0,5.30925224582,21.5850067568,-1.444706397,-8.28082960968,260.103556924,8.40590956399,0.0411884699457,True,False,False,False
25,15,80.0,260.0,77.7608903883,13.5510925539,13.3505888062,-14.7910635048,312.069782819,19.9252046684,0.0270653714681,False,False,True,False
25,15,80.0,100.0,77.7608903883,13.4787054358,13.4096053931,-14.7035213451,312.364802497,19.9000265513,0.0268535797746,False,False,True,False
25,15,80.0,190.0,65.2445602955,13.2073837432,13.2246867047,-14.8030133559,311.776901206,19.8499758905,0.0262595090009,False,False,True,False
25,15,20.0,197.0,7.10241042552,21.0200117495,-1.09908509841,-8.11666058477,262.288426611,8.19073666418,0.0395761238908,True,False,False,False
25,15,70.0,11.0,84.7429468736,13.2125574942,13.1311601569,-14.5457086752,312.074192144,19.5960457218,0.0261981250953,False,False,True,False
25,15,70.0,0.0,85.0,13.3665447842,13.1228195817,-14.6535457157,311.845680784,19.6706582456,0.0266110095254,False,False,True,False
25,15,70.0,106.0,66.5840133702,13.3652793014,13.1741130579,-14.5877294005,312.085050862,19.6560195341,0.0265593364308,False,False,True,False
25,15,70.0,85.0,71.9908476366,13.2820380374,13.174946219,-14.6209404694,312.022050347,19.6812374632,0.0263203634148,False,False,True,False
25,15,50.0,64.0,57.7258684145,13.7318047767,13.2771395182,-14.9793437323,311.552600161,20.0165724447,0.0275707991208,False,False,True,False
25,15,50.0,193.0,35.5044438484,13.5347412381,12.9118806154,-14.7778171504,311.144815303,19.6239787188,0.0268895735637,False,True,False,False
25,15,24.0,170.0,9.56799649858,16.449143933,7.70046602914,-12.4470633869,301.74330746,14.6364805887,0.0315105762071,True,False,False,False
25,15,10.0,103.0,15.979278368,35.0596575315,-18.7896807821,0.270256159642,179.175958876,18.7916242588,0.0815952129988,False,True,False,False
25,15,20.0,28.0,33.9511865877,19.0541718647,7.39039931317,-12.820357554,299.961648237,14.797958299,0.0379136767713,False,True,False,False
25,15,60.0,22.0,74.0296224609,13.117294489,12.7990789516,-14.2247717869,311.980055723,19.1353221661,0.0256753734316,False,False,True,False
25,15,80.0,150.0,67.1406757718,13.2920008158,13.2605139491,-14.8309620223,311.800222159,19.8946893592,0.0263776350723,False,False,True,False
25,15,30.0,340.0,44.3640835555,14.2281590078,12.0598016707,-14.2681695541,310.205302322,18.682063022,0.027731415168,False,True,False,False
25,15,18.0,154.0,7.88929119492,28.4197094584,-12.5509298023,-3.13876019194,194.040659104,12.937451621,0.0587770331533,True,False,False,False
25,15,10.0,158.0,6.82097838431,64.8488908543,-19.8072678856,3.52638858591,169.905111793,20.1187295213,0.316197072093,True,False,False,False
25,15,22.0,196.0,8.58700657922,17.9185369781,4.09279765377,-10.7621602287,290.821568075,11.5141254736,0.0337294252078,True,False,False,False
25,15,40.0,225.0,30.9540127645,13.7492103315,13.0967601788,-14.7431564773,311.615585382,19.7201873747,0.0274574030871,False,True,False,False
25,15,16.0,209.0,7.73420261459,32.3424249483,-17.0502367736,-0.320192110265,181.075850185,17.053243006,0.0702440333534,True,False,False,False
25,15,60.0,68.0,66.4845000409,13.4165671587,13.1050601388,-14.6825876756,311.750759339,19.6804721004,0.0266384258018,False,False,True,False
25,15,40.0,345.0,54.6025278243,13.3980281084,13.1990148311,-14.7777448666,311.770221462,19.8140287639,0.0266238682071,False,False,True,False
25,15,20.0,180.0,5.0,21.3173923736,-0.857866950435,-8.35192057825,264.135434643,8.39586285322,0.0406472083221,True,False,False,False
25,15,80.0,110.0,75.231881111,13.686341957,13.3868861163,-14.8862957021,311.964280958,20.0202527362,0.0274136735248,False,False,True,False
25,15,30.0,260.0,30.7968516963,13.7328481401,12.8735111148,-14.7188021908,311.173927571,19.5542943201,0.027227520181,False,True,False,False
25,15,20.0,174.0,5.30925224582,21.8086008383,-1.60966996266,-7.92290680678,258.515720129,8.08476899222,0.0419765956616,True,False,False,False
25,15,70.0,339.0,84.0702118443,13.2803578093,13.2506465723,-14.7177017787,311.997351935,19.8037971164,0.0263175643457,False,False,True,False
25,15,50.0,167.0,35.5044438484,13.8179363021,13.2082551829,-14.7801991738,311.785416124,19.8220153515,0.0276941271963,False,True,False,False
25,15,10.0,146.0,8.69349416475,50.7982467024,-27.9949301594,5.00117260114,169.871207027,28.4381406217,0.171523341778,True,False,False,False
25,15,10.0,180.0,5.0,99.5906461987,-10.6777179622,0.78496398256,175.795509409,10.7065320872,0.963225937584,True,False,False,False
25,15,40.0,90.0,42.2735153911,13.4426143521,12.9803200267,-14.536467037,311.763219975,19.4883960836,0.0265969912583,False,True,False,False
25,15,80.0,80.0,82.9075567958,13.2383628219,13.1353683342,-14.6346985013,311.909551383,19.6650019451,0.0262304056174,False,False,True,False
25,15,24.0,190.0,9.56799649858,16.2115337528,8.14229778501,-12.4628672922,303.15757318,14.8869094967,0.0310236516632,True,False,False,False
25,15,10.0,191.0,5.51625877144,71.8917341458,-15.5532033419,2.75094181977,169.969661277,15.7946134834,0.414301139074,True,False,False,False
25,15,60.0,225.0,50.0994823835,13.4418812712,13.1672122978,-14.6207788291,312.005634903,19.6759409753,0.0266549857391,False,False,True,False
25,15,70.0,180.0,55.0,13.4209788336,13.2116191701,-14.7265964619,311.896119752,19.7843252209,0.0267606047978,False,False,True,False
25,15,18.0,186.0,3.44647011992,25.9184859574,-8.04763298581,-5.06946890238,212.20817604,9.51125184328,0.0519148989331,True,False,False,False
25,15,30.0,60.0,39.4831563538,14.3913794681,12.1755831846,-14.457420304,310.103025554,18.9013710542,0.0284038489126,False,True,False,False
25,15,40.0,210.0,27.8689586025,13.7519713039,13.1359421097,-14.8049032842,311.581672937,19.792375713,0.0273974852658,False,True,False,False
25,15,70.0,275.0,71.9908476366,13.386970931,13.3666011101,-14.7004769957,312.279089815,19.8688210304,0.0266287955897,False,False,True,False
25,15,60.0,124.0,52.5331310808,13.4111216043,13.2415043361,-14.627114479,312.153633872,19.7304311931,0.0265912441676,False,False,True,False
25,15,14.0,172.0,2.23638079188,47.2860423498,-18.9560979962,1.62289837801,175.106638628,19.0254421863,0.153889732194,True,False,False,False
25,15,70.0,318.0,81.3947710659,13.4011306289,13.341789605,-14.865957465,311.907106939,19.9749853872,0.0267181046006,False,False,True,False
25,15,22.0,185.0,7.17136888088,18.33545427,3.97820632561,-10.8345661513,290.162087046,11.5418347439,0.0346586281324,True,False,False,False
25,15,50.0,26.0,63.7247400064,13.5557512552,13.2740275008,-14.8061385091,311.876922351,19.8852091677,0.0270489600598,False,False,True,False
25,15,50.0,219.0,39.1979168994,13.4659249322,13.1337572595,-14.7335933593,311.71431437,19.73763798,0.0267828582687,False,True,False,False
25,15,50.0,103.0,48.2804176438,13.6133570969,13.009894939,-14.6260237952,311.653195289,19.5749313762,0.0270832738481,False,False,True,False
25,15,40.0,45.0,51.5154329146,13.5265773706,12.9199046471,-14.5769201829,311.551408326,19.4784634432,0.0266946329343,False,False,True,False
25,15,20.0,168.0,6.14172508633,22.7988672661,-3.48025958547,-7.30223476848,244.517438465,8.08918039089,0.0440149587898,True,False,False,False
25,15,12.0,180.0,3.0,79.851488671,-10.7789297654,-0.0976653313896,180.519129291,10.7793722176,0.55272332637,True,False,False,False
25,15,80.0,240.0,72.831982924,13.29590346,13.2407251068,-14.7086762156,311.99348862,19.7904511665,0.0264344481661,False,False,True,False
25,15,80.0,120.0,72.831982924,13.4992533381,13.3371678588,-14.8358119064,311.955056693,19.9494702039,0.0269502900192,False,False,True,False
25,15,14.0,164.0,4.11491659626,44.3374088828,-21.3021628841,1.97014865273,174.715982735,21.3930743292,0.131843079816,True,False,False,False
25,15,60.0,326.0,72.7141409091,13.6742798049,13.2513740508,-14.7591211949,311.918859967,19.835084388,0.0274262075002,False,False,True,False
25,15,50.0,90.0,51.6191981139,13.1974961861,12.8715918952,-14.5480119004,311.501321544,19.4247915863,0.0259142946188,False,False,True,False
25,15,80.0,160.0,65.9680065876,13.1463649862,13.2350065136,-14.6913906956,312.014683233,19.7737795574,0.026071443744,False,False,True,False
25,15,80.0,200.0,65.9680065876,13.2202119107,13.2485695152,-14.8886227523,311.664133133,19.9297687307,0.0263693036995,False,False,True,False
25,15,70.0,127.0,61.5277068365,13.4932767813,13.2637289228,-14.736218054,311.98964552,19.8263114944,0.0269128998743,False,False,True,False
25,15,30.0,300.0,39.4831563538,13.579912163,13.0009406313,-14.7569688562,311.380163072,19.6670431717,0.0268930078808,False,True,False,False
25,15,30.0,80.0,35.5069990191,14.116940006,12.2164953279,-14.3392482884,310.429737293,18.8376431534,0.0277616756061,False,True,False,False
25,15,60.0,338.0,74.0296224609,13.1522873754,13.185362908,-14.6161123159,312.053981953,19.6846268506,0.0259864034528,False,False,True,False
25,15,80.0,230.0,70.6359365767,13.5165282777,13.3165857557,-14.947309822,311.697902568,20.0188293141,0.0270852317859,False,False,True,False
25,15,12.0,152.0,7.10054203746,49.8938722478,-27.4486132928,5.35493446669,168.960854528,27.9660811492,0.163895391252,True,False,False,False
25,15,16.0,166.0,3.86249543887,34.101234395,-17.0889575277,-0.0177622569309,180.059553193,17.0889667587,0.078699154796,True,False,False,False
25,15,40.0,0.0,55.0,13.6269622268,12.999082508,-14.7518052761,311.386047029,19.6619405185,0.0270730734897,False,False,True,False
25,15,60.0,169.0,45.3327235151,13.2206284191,13.1066844002,-14.5448866467,312.02263812,19.579042457,0.026125681998,False,False,True,False
25,15,50.0,270.0,51.6191981139,13.3845901062,13.0185225063,-14.5809884285,311.759824885,19.5470496955,0.0265620005516,False,False,True,False
25,15,18.0,148.0,9.43349954808,27.9160445558,-11.2470691141,-3.50888866372,197.327007689,11.7817173329,0.0569907526151,True,False,False,False
25,15,30.0,280.0,35.5069990191,13.7155594816,12.8808572785,-14.6474277433,311.328197296,19.5054767623,0.0272497449976,False,True,False,False
25,15,14.0,147.0,8.21204893819,42.0451628125,-25.4839649037,3.94719055816,171.19546738,25.7878417189,0.112712809752,True,False,False,False
25,15,30.0,100.0,30.7968516963,14.058972013,11.9370473277,-14.2841323243,309.885027035,18.6153037891,0.0275461522487,False,True,False,False
25,15,60.0,0.0,75.0,13.3441992016,13.3564470738,-14.9950185153,311.692273089,20.080967574,0.0266059645765,False,False,True,False
25,15,70.0,74.0,74.732360254,13.6054335457,13.320441039,-14.8275349691,311.935205961,19.9321334215,0.0272200893693,False,False,True,False
25,15,50.0,347.0,64.6783261418,13.4647486644,13.200212539,-14.7992120667,311.731485641,19.8308418598,0.0267903564837,False,False,True,False
25,15,18.0,206.0,7.88929119492,25.9497541405,-9.8145537873,-4.5692208419,204.964597896,10.82604476,0.0509162363896,True,False,False,False
25,15,12.0,199.0,5.31665383328,54.3806064244,-20.4708501794,2.40487512394,173.29971588,20.6116261228,0.208429347687,True,False,False,False
25,15,50.0,296.0,57.7258684145,13.5041561157,13.1107311856,-14.6823486263,311.76353778,19.6840705497,0.0268833956374,False,False,True,False
25,15,20.0,157.0,8.44484873357,22.8870423605,-3.69108320799,-7.20142575814,242.862639227,8.09225729932,0.0440320088582,True,False,False,False
25,15,40.0,330.0,53.4256643989,13.3573085861,12.9871292119,-14.4901170346,311.869077557,19.4583919388,0.0264353462752,False,False,True,False
25,15,60.0,236.0,52.5331310808,13.7564796115,13.445620815,-14.8406083557,312.176640465,20.0256928836,0.027607217909,False,False,True,False
25,15,18.0,212.0,9.43349954808,25.4514313703,-8.13585115839,-5.37404483442,213.446307151,9.75050931766,0.0502523263355,True,False,False,False
25,15,50.0,77.0,54.8103422629,13.3689594683,12.9835177835,-14.7120208291,311.428751761,19.6218065149,0.0265024210124,False,False,True,False
25,15,80.0,20.0,94.116470816,13.3398587717,13.1091583837,-14.6304337194,311.860969308,19.6443280452,0.0265239580112,False,False,False,True
25,15,70.0,286.0,74.732360254,13.1875379394,13.195512857,-14.6986609258,311.915455474,19.7527768319,0.0261324208777,False,False,True,False
25,15,30.0,20.0,44.3640835555,15.2062047761,11.8622789544,-14.4394486699,309.403748367,18.6871972185,0.030187491923,False,True,False,False
25,15,24.0,175.0,9.14555271458,16.499195793,7.75882426459,-12.4691857077,301.891519967,14.6860459683,0.0315987513702,True,False,False,False
25,15,50.0,283.0,54.8103422629,13.5231439942,13.2604798076,-14.8966501213,311.674364432,19.9436834503,0.0269956010493,False,False,True,False
25,15,40.0,135.0,30.9540127645,13.3211579808,12.9302309101,-14.5675141485,311.59249173,19.4782786676,0.0262172036096,False,True,False,False
25,15,50.0,141.0,39.1979168994,13.4973931756,13.173636103,-14.7846081532,311.702226726,19.8022555891,0.0267592580091,False,True,False,False
25,15,50.0,180.0,35.0,13.6100034419,13.1347643097,-14.6891095492,311.802567697,19.7051255469,0.0270835249559,False,True,False,False
