Module,Theta_i,Theta_r,Phi_r,Angular_Deviation,L,a,b,Hue,Chroma,total_brdf,zone_specular,zone_forward_scatter,zone_backscatter,zone_residual
18,0,4.0,305.0,4.0,75.5679460625,25.1824587577,30.2010834516,50.1777626049,39.3225338798,0.467027787522,True,False,False,False
18,0,70.0,148.0,70.0,12.7798937112,12.9420219275,-14.3980140801,311.951596005,19.3597195492,0.0249869190687,False,False,True,False
18,0,30.0,220.0,30.0,17.1267844147,12.9039340248,-10.2811607567,321.454047565,16.4989023824,0.0329514766976,False,True,False,False
18,0,8.0,180.0,8.0,66.8173284395,24.0851306654,28.1920113356,49.4919180466,37.0794150752,0.346057029537,True,False,False,False
18,0,50.0,103.0,50.0,13.1274774446,13.2881894841,-14.3850390234,312.730226139,19.5832920488,0.0257270176921,False,False,True,False
18,0,60.0,281.0,60.0,12.8573300965,12.9192312932,-14.1688465058,312.358729051,19.1745338538,0.0252041996899,False,False,True,False
18,0,70.0,339.0,70.0,13.1021504474,12.961489101,-14.4540765383,311.883718625,19.4144412305,0.0257950070687,False,False,True,False
18,0,70.0,349.0,70.0,12.7648646417,12.8131170503,-14.2726188833,311.915627415,19.1802924465,0.0248644514291,False,False,True,False
18,0,60.0,259.0,60.0,12.9906525801,13.1130758658,-14.5115027417,312.102014801,19.5585395795,0.0254821692112,False,False,True,False
18,0,80.0,110.0,80.0,13.0391614255,12.9291535907,-14.5501830098,311.623985734,19.464604753,0.0256541321777,False,False,True,False
18,0,10.0,206.0,10.0,54.2113618899,20.6751363753,21.1701460176,45.6777500078,29.5911531804,0.214925200591,True,False,False,False
18,0,4.0,0.0,4.0,77.3334068864,25.933832587,33.2705899003,52.0642192904,42.1840707491,0.490976020971,True,False,False,False
18,0,30.0,100.0,30.0,16.8455867175,12.7665423358,-10.1949999688,321.390124743,16.3377669091,0.0321327201485,False,True,False,False
18,0,70.0,138.0,70.0,13.122595696,13.1220877338,-14.5801062167,311.987195428,19.6155215017,0.0260010943187,False,False,True,False
18,0,6.0,114.0,6.0,66.9567927618,23.8017163243,28.2592699453,49.8938301255,36.9473684831,0.347229462197,True,False,False,False
18,0,30.0,280.0,30.0,16.8176659744,12.9786043673,-10.3261079546,321.493349421,16.5853150954,0.032067013909,False,True,False,False
18,0,4.0,166.0,4.0,77.8977741736,26.4530823411,34.2573883886,52.3251756783,43.2820311972,0.49906420754,True,False,False,False
18,0,70.0,275.0,70.0,13.2662254088,13.050663801,-14.5022333397,311.984273897,19.5098589817,0.0261761271764,False,False,True,False
18,0,80.0,30.0,80.0,12.7895999929,13.0748003972,-14.6145725745,311.817129886,19.609592983,0.025155235848,False,False,True,False
18,0,30.0,180.0,30.0,17.1589937912,12.8321060156,-9.60929180338,323.172383404,16.0312642595,0.0326294186521,False,True,False,False
18,0,80.0,290.0,80.0,12.9630789224,13.2432651984,-14.624898888,312.161742822,19.7299706183,0.0254899274818,False,False,True,False
18,0,10.0,0.0,10.0,54.636553474,21.6435182371,22.9832669038,46.7195703281,31.5701194051,0.218294914054,True,False,False,False
18,0,6.0,265.0,6.0,67.688435918,22.7998450766,27.4964368424,50.3347248389,35.7195601113,0.356219575262,True,False,False,False
18,0,80.0,270.0,80.0,12.638659119,12.8738296617,-14.2973731978,312.000922901,19.23929236,0.0246328559882,False,False,True,False
18,0,60.0,202.0,60.0,13.2160523817,13.0485109511,-14.4235116159,312.13468318,19.449969804,0.026093225275,False,False,True,False
18,0,40.0,0.0,40.0,13.8822481158,12.9520369833,-13.4456295769,313.928788758,18.6692318196,0.0268798332876,False,True,False,False
18,0,4.0,138.0,4.0,75.9049984279,25.850530107,32.0799112532,51.1375506693,41.199157914,0.469410292912,True,False,False,False
18,0,70.0,74.0,70.0,12.9120428322,12.8459466406,-14.390605361,311.754077984,19.2900976604,0.0253588773946,False,False,True,False
18,0,40.0,345.0,40.0,13.8799829308,12.8661888781,-13.3156375491,314.016532214,18.5160746268,0.0268057085494,False,True,False,False
18,0,80.0,240.0,80.0,13.0361460573,13.0544409336,-14.600124021,311.800923495,19.5852508157,0.0257001760024,False,False,True,False
18,0,80.0,120.0,80.0,12.9437883893,13.1780554603,-14.4822650442,312.300450603,19.5805297815,0.0254115847815,False,False,True,False
18,0,2.0,103.0,2.0,87.7802737536,22.3615122843,27.3468694199,50.7271620775,35.3254653006,0.68047326183,True,False,False,False
18,0,8.0,194.0,8.0,66.2507167235,24.0180690786,27.6824064282,49.0541321773,36.6494647699,0.341493319933,True,False,False,False
18,0,8.0,152.0,8.0,61.888188989,23.1431050429,27.3770556587,49.7906010223,35.8483819379,0.289632043857,True,False,False,False
18,0,70.0,254.0,70.0,12.9862398975,13.0821416002,-14.5735395723,311.913179676,19.5839343471,0.0255640621574,False,False,True,False
18,0,2.0,51.0,2.0,93.0050181286,24.0729876364,30.7948316176,51.984489029,39.0874709862,0.785349696693,True,False,False,False
18,0,40.0,270.0,40.0,14.0330228264,12.926518972,-13.4158417544,313.935824067,18.6300752202,0.0273321282801,False,True,False,False
18,0,60.0,101.0,60.0,13.3694424639,13.2805663785,-14.7650370826,311.970127274,19.8589970387,0.0265386632871,False,False,True,False
18,0,50.0,129.0,50.0,13.2611954607,13.1889272204,-14.5481640094,312.19450462,19.636620821,0.0261921774037,False,False,True,False
18,0,70.0,116.0,70.0,12.737387723,12.9500154573,-14.3270788465,312.109919696,19.3123817437,0.0248746415641,False,False,True,False
18,0,30.0,200.0,30.0,17.0340561512,13.0188301463,-10.3153165958,321.608869649,16.6101082131,0.0326925016671,False,True,False,False
18,0,30.0,120.0,30.0,16.9261872028,12.8005035824,-10.3224663836,321.11691494,16.44403248,0.0324548828949,False,True,False,False
18,0,60.0,315.0,60.0,12.8618418646,13.000116312,-14.2537946628,312.366254027,19.2918036071,0.0251237632014,False,False,True,False
18,0,70.0,180.0,70.0,12.852745354,12.8200925778,-14.2799565617,311.916489863,19.1904125309,0.0251531641989,False,False,True,False
18,0,50.0,0.0,50.0,12.8462689056,13.0941991445,-14.3045642983,312.470551683,19.3927463501,0.0251012798472,False,False,True,False
18,0,6.0,246.0,6.0,70.2363125921,23.1598832556,28.5365714772,50.9376978103,36.7520897921,0.387267061285,True,False,False,False
18,0,70.0,0.0,70.0,12.7231996626,12.9744980387,-14.220641994,312.376410621,19.2500456643,0.0247563073951,False,False,True,False
18,0,50.0,77.0,50.0,12.9951727514,13.1124862088,-14.3741654426,312.371881068,19.4564623389,0.025404926425,False,False,True,False
18,0,80.0,230.0,80.0,12.6017414351,13.0388154356,-14.4180752526,312.124241197,19.4394341984,0.0245609855382,False,False,True,False
18,0,60.0,22.0,60.0,12.6403599694,13.0107343453,-14.2623470272,312.372433156,19.3052777998,0.0245668183273,False,False,True,False
18,0,70.0,169.0,70.0,13.1367897027,13.2729872764,-14.7258999597,312.029483198,19.8248410047,0.0260488613462,False,False,True,False
18,0,80.0,90.0,80.0,13.129456124,13.1946784583,-14.6340899628,312.039079373,19.7042160123,0.0259727320788,False,False,True,False
18,0,80.0,320.0,80.0,12.7990270492,13.1505197407,-14.4773237888,312.250530593,19.558350481,0.0251963958041,False,False,True,False
18,0,20.0,138.0,20.0,25.9886260453,14.1949272096,-0.0903432224987,359.635347516,14.1952147001,0.0548916422192,False,True,False,False
18,0,50.0,244.0,50.0,13.1244703059,12.9695631648,-14.2891057514,312.228578972,19.2973602304,0.025691528407,False,False,True,False
18,0,40.0,285.0,40.0,13.7767448015,13.0512074896,-13.5065117977,314.017820031,18.7819029355,0.0266647416393,False,True,False,False
18,0,8.0,166.0,8.0,62.6997015918,23.7131979419,28.3948462523,50.1339561249,36.9943651158,0.296937387609,True,False,False,False
18,0,4.0,55.0,4.0,81.4624080781,25.7362573809,31.1618336044,50.4470285343,40.4155269366,0.561491243836,True,False,False,False
18,0,60.0,68.0,60.0,12.9005474751,13.0130933412,-14.4846580387,311.93669156,19.4716695947,0.0253266553213,False,False,True,False
18,0,8.0,97.0,8.0,57.8870698787,21.6882101019,23.7439357027,47.5907672453,32.1582483988,0.247053634188,True,False,False,False
18,0,30.0,320.0,30.0,16.9144977089,12.8686570297,-10.0022964921,322.143494027,16.2987198535,0.0321524848913,False,True,False,False
18,0,8.0,55.0,8.0,62.2391721354,22.6971650262,25.2922662619,48.095341267,33.9832316429,0.29342226587,True,False,False,False
18,0,40.0,60.0,40.0,13.8520904662,12.9585094344,-13.4128636499,314.0129447,18.6501441831,0.0267602614948,False,True,False,False
18,0,80.0,250.0,80.0,13.1257007728,13.2320124884,-14.6894573952,312.011986632,19.7703392246,0.0260067815346,False,False,True,False
18,0,40.0,195.0,40.0,13.5053124794,12.582218051,-12.8536809026,314.388538017,17.9869209101,0.0256173510892,False,True,False,False
18,0,50.0,193.0,50.0,12.9271669675,12.8526393867,-14.2126984187,312.123252233,19.1622320085,0.0252465044349,False,False,True,False
18,0,70.0,212.0,70.0,12.8531394897,12.876368851,-14.3290190153,311.943555471,19.2645181805,0.0251480225068,False,False,True,False
18,0,6.0,38.0,6.0,74.7081636693,25.1607293442,31.4826973892,51.368421029,40.3016443341,0.448536287141,True,False,False,False
18,0,80.0,20.0,80.0,12.8369859508,13.0757296826,-14.4597328256,312.12258827,19.4950911801,0.0251968591972,False,False,True,False
18,0,40.0,300.0,40.0,13.8302774242,12.9132846704,-13.5531002025,313.615164442,18.7200279401,0.0268120290478,False,True,False,False
18,0,50.0,154.0,50.0,12.8306009454,13.0932149602,-14.2109678688,312.655788292,19.3231437857,0.024966121371,False,False,True,False
18,0,50.0,219.0,50.0,12.9298929001,12.8958300153,-14.057966814,312.531170848,19.0769196342,0.0252694053509,False,False,True,False
18,0,50.0,64.0,50.0,13.2668661474,13.0804959271,-14.3891885201,312.272414603,19.4460309566,0.0261999831908,False,False,True,False
18,0,70.0,222.0,70.0,12.9868441765,13.3029731087,-14.6620749728,312.217613288,19.7976144028,0.0256085722225,False,False,True,False
18,0,50.0,26.0,50.0,13.3840262669,13.3393309596,-14.6013212342,312.413889749,19.7771669415,0.0265240074848,False,False,True,False
18,0,80.0,60.0,80.0,12.9661431222,12.866929491,-14.3413114878,311.898243972,19.2673581406,0.0253878679061,False,False,True,False
18,0,8.0,138.0,8.0,58.8057101782,21.7333065896,25.4537861197,49.5081753981,33.4698647017,0.254645347068,True,False,False,False
18,0,80.0,80.0,80.0,13.2660690136,12.9414012404,-14.4767894988,311.794847445,19.4179633395,0.0262227710596,False,False,True,False
18,0,60.0,135.0,60.0,13.1490363593,13.1409129483,-14.5014665309,312.182184723,19.5697757948,0.0258279164273,False,False,True,False
18,0,6.0,152.0,6.0,68.630468605,24.829186907,30.6088766019,50.9518640663,39.413092359,0.369239703188,True,False,False,False
18,0,20.0,0.0,20.0,27.5671424723,14.2328691037,1.62645158231,6.5191578949,14.325498514,0.059532948668,False,True,False,False
18,0,80.0,0.0,80.0,12.6740034071,12.9633993322,-14.4176223918,311.959841935,19.3885934941,0.0248549595503,False,False,True,False
18,0,80.0,210.0,80.0,13.0480609529,13.257203687,-14.5663046126,312.306210158,19.6959559216,0.0257660696689,False,False,True,False
18,0,50.0,257.0,50.0,13.2063122992,13.1539282612,-14.4260280414,312.359157244,19.522707644,0.0259620391827,False,False,True,False
18,0,70.0,244.0,70.0,12.8782425828,12.9593254124,-14.3472075586,312.090387806,19.3335583863,0.0252210993628,False,False,True,False
18,0,60.0,79.0,60.0,13.1959398339,13.210629741,-14.6711928849,312.001355141,19.7424577705,0.026109772498,False,False,True,False
18,0,30.0,300.0,30.0,16.8686318437,12.6789707451,-10.1978065,321.189977064,16.2711879273,0.0322576110716,False,True,False,False
18,0,10.0,51.0,10.0,53.1843108209,20.399766416,20.8259173969,45.5922468899,29.1525179916,0.205500096444,True,False,False,False
18,0,8.0,305.0,8.0,57.4121907265,21.6473086437,24.2307965903,48.2230361239,32.492114042,0.243281659897,True,False,False,False
18,0,6.0,208.0,6.0,74.7237498419,25.6949590372,30.925775785,50.2781977675,40.2073939447,0.45129324286,True,False,False,False
18,0,80.0,220.0,80.0,12.9797642738,13.0091826881,-14.6396429223,311.625157639,19.5846363026,0.0255600755296,False,False,True,False
18,0,60.0,0.0,60.0,12.872657659,13.0051115903,-14.3291004951,312.226928144,19.3508668663,0.0250745925745,False,False,True,False
18,0,40.0,45.0,40.0,13.9174146056,13.0480893958,-13.5813235431,313.852848026,18.8336131973,0.0270903743024,False,True,False,False
18,0,6.0,95.0,6.0,67.3482817379,23.5310813908,27.7207934474,49.6733943497,36.361438101,0.352739580477,True,False,False,False
18,0,70.0,32.0,70.0,12.7826640971,12.956520434,-14.4624820615,311.856244568,19.4173841992,0.0249894700563,False,False,True,False
18,0,6.0,341.0,6.0,69.8869737571,25.8236335743,31.1560958285,50.3464676944,40.4668056344,0.386320606433,True,False,False,False
18,0,40.0,210.0,40.0,13.912751953,12.9763233741,-13.5026152863,313.861346526,18.7271350686,0.0270225370482,False,True,False,False
18,0,80.0,10.0,80.0,13.0594758191,13.0743235366,-14.5577867158,311.926957063,19.5669898043,0.025689915891,False,False,True,False
18,0,80.0,50.0,80.0,12.6452246161,12.9533228419,-14.4067658152,311.959149302,19.3737831592,0.0246931079396,False,False,True,False
18,0,70.0,265.0,70.0,13.26231865,13.0615931464,-14.5485755857,311.917237644,19.551630804,0.0262072444686,False,False,True,False
18,0,70.0,53.0,70.0,12.7125298484,12.9120578114,-14.431741124,311.818951254,19.3648234899,0.0248713126198,False,False,True,False
18,0,70.0,296.0,70.0,12.8640413814,12.9416445718,-14.3102639871,312.124961364,19.2942950015,0.0251676580227,False,False,True,False
18,0,60.0,34.0,60.0,12.9363721324,12.9324405903,-14.3894832301,311.947382284,19.3469699759,0.0252962424642,False,False,True,False
18,0,2.0,206.0,2.0,93.7161340606,26.1954352321,32.4737816909,51.1081259628,41.7222641321,0.799365458459,True,False,False,False
18,0,80.0,280.0,80.0,13.0671829748,13.2448361361,-14.7466394522,311.928901799,19.8214292977,0.0258524266015,False,False,True,False
18,0,60.0,11.0,60.0,12.8681193044,12.8671275431,-14.2260367988,312.128627299,19.1818428262,0.025164444908,False,False,True,False
18,0,50.0,334.0,50.0,13.0919747042,13.1799557306,-14.4542154083,312.359862164,19.56107298,0.0256646726509,False,False,True,False
18,0,80.0,260.0,80.0,12.9645477346,13.0199580199,-14.4754311509,311.969866273,19.4693968536,0.0254673219056,False,False,True,False
18,0,60.0,225.0,60.0,12.9960738324,12.9717269498,-14.4219526631,311.969581373,19.397381748,0.025438509913,False,False,True,False
18,0,60.0,169.0,60.0,13.1828295823,13.1322321128,-14.6695649643,311.834986156,19.6888713874,0.0260253502751,False,False,True,False
18,0,6.0,303.0,6.0,66.4964404375,23.8732598206,28.6058529441,50.1530237204,37.2589231879,0.341956386463,True,False,False,False
18,0,70.0,42.0,70.0,12.844686221,13.0805270549,-14.457169333,312.138098154,19.4964082117,0.025134064071,False,False,True,False
18,0,30.0,260.0,30.0,16.9707133987,12.8529957966,-10.3035430544,321.282758593,16.4730841199,0.0324916586219,False,True,False,False
18,0,70.0,307.0,70.0,13.2531457433,13.1946564809,-14.6527282225,312.002765601,19.7180476724,0.0262452383054,False,False,True,False
18,0,70.0,106.0,70.0,13.0773523109,12.9517597921,-14.4064885523,311.956259926,19.3725319491,0.0257229173131,False,False,True,False
18,0,50.0,296.0,50.0,12.9653348817,12.8680428057,-14.0802218914,312.424473869,19.0745687805,0.0251569243287,False,False,True,False
18,0,30.0,240.0,30.0,17.0563499956,12.8741647202,-10.4111697038,321.037982084,16.5570701467,0.0327767425293,False,True,False,False
18,0,70.0,201.0,70.0,12.8920515353,13.1398779668,-14.5203355938,312.142870038,19.583067654,0.0253626463301,False,False,True,False
18,0,8.0,111.0,8.0,57.5575574117,21.6364493821,24.1349398126,48.1244633482,32.4134426068,0.244532914896,True,False,False,False
18,0,20.0,332.0,20.0,27.0081629046,14.4483858632,1.27041692844,5.02497703403,14.5041309021,0.0575009057251,False,True,False,False
18,0,8.0,249.0,8.0,59.4414105462,21.4668386648,23.7647258867,47.908282054,32.0247928757,0.263024507576,True,False,False,False
18,0,50.0,116.0,50.0,13.2777070203,13.1505494677,-14.4078822817,312.387734495,19.5070249691,0.0261211921439,False,False,True,False
18,0,30.0,60.0,30.0,16.8258706747,12.6716730277,-10.0349353329,321.623637364,16.163886428,0.0319291325737,False,True,False,False
18,0,70.0,127.0,70.0,13.0590429419,13.1699962462,-14.6626981898,311.930097316,19.7089705294,0.0257062664607,False,False,True,False
18,0,30.0,40.0,30.0,16.7281814863,12.9253757973,-10.1963683283,321.731350162,16.4630272607,0.0317997312573,False,True,False,False
18,0,20.0,83.0,20.0,26.1351820929,13.5702454266,-0.710499394883,357.002892824,13.5888325595,0.0552164026101,False,True,False,False
18,0,2.0,0.0,2.0,84.6706181077,26.3949932186,33.3705323884,51.6571626714,42.5474805235,0.614996758288,True,False,False,False
18,0,60.0,326.0,60.0,13.1741270195,13.2223351562,-14.6110499349,312.143661508,19.7056572381,0.0260139912673,False,False,True,False
18,0,20.0,249.0,20.0,26.2593060044,13.8768796528,0.0687743639348,0.283957822563,13.877050076,0.055321721246,False,True,False,False
18,0,80.0,100.0,80.0,12.9398911697,12.8790541153,-14.3723034755,311.863590722,19.2985269411,0.0254298724953,False,False,True,False
18,0,80.0,190.0,80.0,12.9884010099,13.0644857223,-14.4457406928,312.125662382,19.477171544,0.0254664307964,False,False,True,False
18,0,70.0,95.0,70.0,12.9407936604,13.1175686442,-14.6078763768,311.923178419,19.6331520489,0.0254457131944,False,False,True,False
18,0,4.0,28.0,4.0,83.9488624196,27.5643584227,33.8071370118,50.8082141902,43.6201371867,0.604117762147,True,False,False,False
18,0,30.0,160.0,30.0,17.5662281131,12.9968665088,-9.88283446819,322.750593515,16.327552057,0.0339323358868,False,True,False,False
18,0,40.0,240.0,40.0,14.0646230701,12.9123457491,-13.4456883039,313.840804749,18.6417597536,0.0272897485755,False,True,False,False
18,0,70.0,11.0,70.0,12.9986724062,13.2480611642,-14.6207170559,312.180217874,19.7300910246,0.0256054060656,False,False,True,False
18,0,4.0,194.0,4.0,84.4843713567,27.2186600397,33.9938251407,51.3159456213,43.5480837931,0.612256993154,True,False,False,False
18,0,40.0,30.0,40.0,13.6282624045,12.5459679174,-13.1113342067,313.737674727,18.1468563576,0.0261399015021,False,True,False,False
18,0,40.0,90.0,40.0,13.8063692483,12.9518183625,-13.4928454257,313.827958499,18.7031140876,0.0267756565649,False,True,False,False
18,0,2.0,154.0,2.0,84.3088277614,26.6981461117,33.0983437111,51.109280489,42.5240092444,0.610150830663,True,False,False,False
18,0,50.0,309.0,50.0,13.0738017658,13.1228787388,-14.4205306662,312.302619988,19.4977345117,0.025630892168,False,False,True,False
18,0,60.0,338.0,60.0,12.9625273525,12.9638254762,-14.3219871602,312.150432619,19.317869634,0.0253294422434,False,False,True,False
18,0,8.0,28.0,8.0,64.0832394847,23.2158253231,26.2951014011,48.5588622626,35.0771564288,0.313738744195,True,False,False,False
18,0,20.0,277.0,20.0,25.777045169,13.643629824,-0.836617286248,356.491058724,13.669256134,0.0541886035778,False,True,False,False
18,0,6.0,284.0,6.0,67.0015726199,23.0701880806,27.6215621806,50.1305618679,35.9886687079,0.347587449468,True,False,False,False
18,0,50.0,347.0,50.0,12.9330749297,12.7573066571,-14.0458578996,312.247647763,18.9745881979,0.025097061129,False,False,True,False
18,0,40.0,135.0,40.0,13.9387291344,12.9881544068,-13.4944919902,313.90466112,18.7294812787,0.0270511922127,False,True,False,False
18,0,4.0,277.0,4.0,75.9715330067,24.0684425182,28.6553188943,49.97211514,37.4221488719,0.472221348159,True,False,False,False
18,0,6.0,19.0,6.0,75.0561025375,25.4513819341,31.5032636303,51.0653706888,40.4997340944,0.456951110355,True,False,False,False
18,0,20.0,166.0,20.0,27.5699469221,14.3894292803,1.63926228741,6.49918990332,14.4825017128,0.0597152076389,False,True,False,False
18,0,80.0,300.0,80.0,12.842793757,13.107451422,-14.3983309244,312.313011616,19.4709325968,0.0251475383967,False,False,True,False
18,0,6.0,171.0,6.0,70.9276907505,25.9463917208,32.6856416323,51.5568845148,41.7320789351,0.396673751001,True,False,False,False
18,0,8.0,332.0,8.0,61.8871375309,23.0911592645,27.6200725932,50.1034260137,36.0009728512,0.289456855699,True,False,False,False
18,0,60.0,236.0,60.0,13.1255382235,13.0786057454,-14.4220900035,312.203167899,19.4691193512,0.0258932178226,False,False,True,False
18,0,80.0,340.0,80.0,12.8028974431,12.7705390774,-14.3093651852,311.747642758,19.1792752817,0.0250037220145,False,False,True,False
18,0,70.0,64.0,70.0,12.9572823302,13.1301473089,-14.6068691427,311.95244361,19.6408094157,0.0255458649666,False,False,True,False
18,0,10.0,103.0,10.0,49.2827339067,19.1448425928,18.5034284329,44.0239453716,26.6252110165,0.174391732723,True,False,False,False
18,0,6.0,322.0,6.0,67.8373534672,24.6166800009,30.1763933836,50.7938271619,38.9434930624,0.358549109643,True,False,False,False
18,0,20.0,305.0,20.0,25.5869323886,14.1216215637,-0.488698422437,358.017990555,14.130075079,0.0536867133068,False,True,False,False
18,0,30.0,140.0,30.0,16.9249711271,12.9881018254,-10.2156524032,321.813558662,16.5242350217,0.032364257068,False,True,False,False
18,0,20.0,55.0,20.0,26.1085733885,13.9059401843,-0.439152232391,358.191189554,13.9128727118,0.0552370383855,False,True,False,False
18,0,80.0,130.0,80.0,12.8515189688,12.9884459244,-14.4872346901,311.87762986,19.4571245691,0.0253744904801,False,False,True,False
18,0,40.0,165.0,40.0,13.8181601665,12.9385579273,-13.422831011,313.94756368,18.6434619528,0.0267958975041,False,True,False,False
18,0,70.0,233.0,70.0,12.9106074846,12.9306586329,-14.2685075593,312.184054517,19.255966365,0.025242830511,False,False,True,False
18,0,8.0,291.0,8.0,57.5573541424,21.5988843838,24.113464687,48.1485973266,32.3723799841,0.244583080752,True,False,False,False
18,0,2.0,257.0,2.0,92.5471553699,21.7537618428,27.4738990008,51.6279102495,35.0434199333,0.777685259719,True,False,False,False
18,0,80.0,170.0,80.0,13.0131532308,13.0465231747,-14.6180888043,311.748647557,19.5933735543,0.0256297932367,False,False,True,False
18,0,6.0,133.0,6.0,66.489174702,23.8375933425,28.4327858415,50.0240690899,37.1032905154,0.341423077795,True,False,False,False
18,0,80.0,140.0,80.0,13.1113316858,13.0993260006,-14.5708198826,311.955887233,19.5933951556,0.0258509537986,False,False,True,False
18,0,70.0,21.0,70.0,12.7314858421,12.7456747181,-14.1629140689,311.985093703,19.0536180014,0.0248780337047,False,False,True,False
18,0,8.0,222.0,8.0,63.0648821491,23.0796452464,26.2724608933,48.7015701353,34.9701619398,0.302011025227,True,False,False,False
18,0,80.0,330.0,80.0,12.7255214768,13.0669094653,-14.4851961769,312.05321325,19.5080760522,0.024884185018,False,False,True,False
18,0,20.0,222.0,20.0,26.3027898256,13.6863209526,0.177839364801,0.744456575038,13.6874763217,0.0553030433151,False,True,False,False
18,0,60.0,56.0,60.0,13.1669472931,13.0900348637,-14.5730467908,311.931322992,19.5888413516,0.0258755260835,False,False,True,False
18,0,10.0,154.0,10.0,54.2818976088,21.411580057,23.0795145852,47.1469661947,31.4820544759,0.214560112782,True,False,False,False
18,0,60.0,124.0,60.0,12.7399887934,12.8925865282,-14.2446100008,312.147780575,19.212696361,0.0248378998889,False,False,True,False
18,0,40.0,15.0,40.0,13.6419147173,12.7480177992,-13.2662796707,313.858693363,18.3985361947,0.0262355765434,False,True,False,False
18,0,80.0,200.0,80.0,13.058874996,13.0055413537,-14.5963796617,311.701403642,19.5498952716,0.0257442199639,False,False,True,False
18,0,50.0,180.0,50.0,13.1410825954,13.1066748065,-14.4053040988,312.297512065,19.4755670178,0.0258356788868,False,False,True,False
18,0,60.0,292.0,60.0,12.7946631297,13.1802018185,-14.5138266497,312.243012463,19.6053279491,0.0250347639187,False,False,True,False
18,0,6.0,227.0,6.0,72.5403254341,25.1569879056,30.043241416,50.0585641866,39.1850787324,0.421282797532,True,False,False,False
18,0,40.0,180.0,40.0,13.7359231653,12.8646856228,-13.3486928184,313.942203546,18.5388170101,0.0264697370832,False,True,False,False
18,0,50.0,141.0,50.0,13.4275525733,13.1889063475,-14.4020211628,312.482447029,19.5285807016,0.0264944139668,False,False,True,False
18,0,8.0,277.0,8.0,57.9260611737,21.6499911356,23.7789571479,47.6831258752,32.158372459,0.247570190721,True,False,False,False
18,0,8.0,83.0,8.0,58.5894297569,20.7849836601,23.7941295544,48.8616787409,31.5939257928,0.252478556018,True,False,False,False
18,0,6.0,189.0,6.0,76.4655874483,26.439014866,32.1908577242,50.6030331091,41.6566060559,0.479143280549,True,False,False,False
18,0,60.0,45.0,60.0,12.9563626833,12.991567867,-14.4680720855,311.922171166,19.4449465289,0.0254189493844,False,False,True,False
18,0,60.0,158.0,60.0,13.1459246315,12.8887430043,-14.5540929156,311.527303084,19.4407128683,0.0259211748265,False,False,True,False
18,0,20.0,194.0,20.0,26.7912603535,13.9682545816,0.0959348259932,0.393504727578,13.9685840208,0.0573720696362,False,True,False,False
18,0,50.0,231.0,50.0,13.1808254445,13.1377864498,-14.4932310687,312.191596335,19.5615740576,0.0259502041515,False,False,True,False
18,0,4.0,249.0,4.0,80.4265390955,24.1856789857,30.196242063,51.30701876,38.6879839579,0.539733920511,True,False,False,False
18,0,6.0,57.0,6.0,71.4417738069,24.776921879,29.8367083651,50.2931693898,38.7830507292,0.404783051291,True,False,False,False
18,0,80.0,350.0,80.0,12.5844508768,13.1163910624,-14.483174424,312.164919313,19.5397557789,0.0246332319957,False,False,True,False
18,0,8.0,208.0,8.0,64.1206391164,23.1643228512,26.3382083902,48.6685331072,35.075448313,0.313870898404,True,False,False,False
18,0,40.0,105.0,40.0,14.0696601356,13.0574964749,-13.6174672796,313.797402224,18.8662033622,0.0275413117437,False,True,False,False
