Module,Theta_i,Theta_r,Phi_r,Angular_Deviation,L,a,b,Hue,Chroma,total_brdf,zone_specular,zone_forward_scatter,zone_backscatter,zone_residual
20,0,40.0,105.0,40.0,11.0749488809,12.1496611613,-13.255883748,312.506769693,17.9814548988,0.0206084745227,False,True,False,False
20,0,50.0,39.0,50.0,10.9715107858,11.9743219607,-13.1835399628,312.248183968,17.8098319017,0.0204123468726,False,False,True,False
20,0,60.0,191.0,60.0,11.2697206156,12.1784674362,-13.4293344822,312.203489696,18.1290400664,0.0212101629301,False,False,True,False
20,0,70.0,191.0,70.0,10.8252113106,12.210502723,-13.4532056451,312.227756026,18.1682447936,0.0203385248192,False,False,True,False
20,0,6.0,0.0,6.0,60.0710041658,23.2903275985,28.1214157076,50.3682389422,36.5137423588,0.268965498087,True,False,False,False
20,0,40.0,330.0,40.0,11.312280333,12.1396918449,-13.2572231068,312.480459839,17.975708125,0.0212130101638,False,True,False,False
20,0,60.0,304.0,60.0,11.0318925523,12.1695670336,-13.4157783314,312.211440374,18.1130193514,0.0206283050725,False,False,True,False
20,0,8.0,69.0,8.0,50.0189742534,19.7336534315,22.2709665229,48.4567840037,29.7558906373,0.17790816616,True,False,False,False
20,0,60.0,248.0,60.0,11.1269706843,12.264851435,-13.5233251258,312.206158662,18.2566947496,0.0209310212281,False,False,True,False
20,0,60.0,270.0,60.0,11.1477976031,11.9458900121,-13.2674495545,311.999582093,17.8529971115,0.0208283530721,False,False,True,False
20,0,80.0,150.0,80.0,10.9520882664,12.132599659,-13.4733089627,312.002765924,18.1309136254,0.020510607565,False,False,True,False
20,0,60.0,146.0,60.0,10.5823961217,11.8843914822,-13.0689840118,312.282081722,17.6645720017,0.0196616635435,False,False,True,False
20,0,60.0,214.0,60.0,11.2034631322,12.1672556793,-13.3647501121,312.314698496,18.0737006815,0.0210340384685,False,False,True,False
20,0,60.0,180.0,60.0,10.8172377183,11.9600050157,-13.2822199195,312.001525795,17.8734184186,0.0201725165324,False,False,True,False
20,0,8.0,235.0,8.0,51.6891188581,19.9923937672,23.3277809027,49.4027366168,30.7226491434,0.191314783953,True,False,False,False
20,0,8.0,42.0,8.0,53.8633218103,20.693785974,24.3051481489,49.5884039606,31.9213565576,0.209403877572,True,False,False,False
20,0,30.0,340.0,30.0,12.9494869532,11.9882569039,-11.3302825063,316.616274284,16.4952600849,0.0233892964898,False,True,False,False
20,0,8.0,318.0,8.0,51.0036490852,19.9037840898,22.0973424845,47.9896235259,29.7397573288,0.185355282712,True,False,False,False
20,0,4.0,332.0,4.0,65.5710533567,23.8949510825,29.6182270986,51.1046228986,38.055328979,0.33105016013,True,False,False,False
20,0,30.0,80.0,30.0,12.5398978813,11.8369173856,-11.3565929054,316.1863936,16.4038049126,0.0225368210908,False,True,False,False
20,0,60.0,112.0,60.0,10.9820474724,12.0605439545,-13.3940462003,312.001158951,18.023795219,0.0205619784875,False,False,True,False
20,0,80.0,160.0,80.0,11.0810421524,12.1068062163,-13.4821189204,311.923517938,18.1202176406,0.0207718749725,False,False,True,False
20,0,80.0,180.0,80.0,10.8336720817,12.0947557506,-13.3839053745,312.103462489,18.0391806837,0.0203196724699,False,False,True,False
20,0,40.0,150.0,40.0,10.9913814922,11.8580202841,-13.0756037713,312.204296461,17.6517437961,0.0204075908043,False,True,False,False
20,0,50.0,321.0,50.0,11.0069116088,11.8111095798,-13.1566332766,311.915286708,17.6804781802,0.0205374054254,False,False,True,False
20,0,40.0,120.0,40.0,10.9225196684,12.0644874292,-13.2123147217,312.399967373,17.8918170468,0.0203572744971,False,True,False,False
20,0,70.0,85.0,70.0,10.9025632145,12.239765179,-13.5006385415,312.19565299,18.223037416,0.0205381982264,False,False,True,False
20,0,20.0,28.0,20.0,22.4517201,12.740624602,-0.779765280891,356.4976913,12.7644643109,0.0422923395012,False,True,False,False
20,0,8.0,14.0,8.0,55.2747348616,21.3741362888,25.9312884586,50.5025895378,33.6048422585,0.220900424589,True,False,False,False
20,0,8.0,263.0,8.0,49.3713606493,19.3769814632,21.3463089901,47.7685955851,28.8293655519,0.172776111915,True,False,False,False
20,0,70.0,328.0,70.0,10.8641035117,12.2156370997,-13.5805067759,311.971313961,18.2661422868,0.0204264502331,False,False,True,False
20,0,60.0,90.0,60.0,11.0224100633,12.178709177,-13.5197612297,312.012779806,18.1962881084,0.0207010729563,False,False,True,False
20,0,50.0,13.0,50.0,11.2167687139,12.1109217774,-13.5298320256,311.832591758,18.1584906018,0.0210651593472,False,False,True,False
20,0,30.0,0.0,30.0,12.5699638357,11.7172499198,-10.6706118092,317.676643083,15.8478989796,0.0221489542686,False,True,False,False
20,0,70.0,318.0,70.0,11.0315988676,12.2069180348,-13.5061517274,312.10741061,18.2050812245,0.0207438829949,False,False,True,False
20,0,50.0,283.0,50.0,10.6927336131,11.6906658603,-12.7571714867,312.502128625,17.3036728066,0.0196485503816,False,False,True,False
20,0,40.0,225.0,40.0,11.3847587498,12.0839024017,-13.2606630871,312.341637871,17.940621025,0.0212619918742,False,True,False,False
20,0,30.0,20.0,30.0,12.6915147841,11.8901689187,-11.3069410857,316.440242115,16.4080173583,0.0227823860583,False,True,False,False
20,0,4.0,222.0,4.0,67.853444439,23.4541992201,29.533363228,51.5448222986,37.7136448068,0.358147943866,True,False,False,False
20,0,10.0,309.0,10.0,42.7297765177,17.686730484,16.4674449489,42.9554400221,24.166033567,0.127644418532,True,False,False,False
20,0,20.0,111.0,20.0,20.5432412928,12.3289628204,-2.82301198634,347.103079708,12.6480322937,0.0377259373802,False,True,False,False
20,0,6.0,76.0,6.0,56.1087691383,20.9459388368,24.4779895812,49.4462295399,32.2165225884,0.229456088152,True,False,False,False
20,0,8.0,125.0,8.0,49.8050900873,19.4867507702,21.1296986652,47.3163691179,28.7436535824,0.176473104494,True,False,False,False
20,0,40.0,75.0,40.0,11.0768831314,12.1950372367,-13.2828594938,312.555143911,18.032007363,0.0206464150424,False,True,False,False
20,0,8.0,0.0,8.0,55.4272172533,21.6711775734,26.0712946429,50.2657084789,33.9020993712,0.222353708509,True,False,False,False
20,0,4.0,111.0,4.0,64.580314911,20.5559369547,24.7380545605,50.2753180326,32.1639221415,0.320057834376,True,False,False,False
20,0,50.0,206.0,50.0,10.7677308348,11.9423443381,-13.0632477742,312.433371245,17.6993793874,0.0198794890293,False,False,True,False
20,0,40.0,315.0,40.0,10.8881081909,12.1219936833,-13.1800546746,312.605445652,17.9068861638,0.0202330397531,False,True,False,False
20,0,50.0,270.0,50.0,11.1059218193,12.1792991492,-13.3961001225,312.27609226,18.1049945114,0.02077402807,False,False,True,False
20,15,40.0,180.0,25.0,12.4101509913,12.1578374335,-11.8150098089,315.819311821,16.9530961138,0.0225836200412,False,True,False,False
20,15,16.0,180.0,1.0,56.2740063101,18.9563474971,20.8437084769,47.7149928948,28.1745149648,0.234666262179,True,False,False,False
20,15,22.0,159.0,9.56200167104,31.2237222108,15.1494122926,7.48406782593,26.2901567453,16.8972176418,0.0713969894229,True,False,False,False
20,15,60.0,281.0,63.883724494,11.5723827512,12.3552656625,-13.5671237279,312.323401232,18.3499165077,0.021853814907,False,False,True,False
20,15,70.0,53.0,79.3972545964,11.7603086508,12.3670289776,-13.8426791237,311.777554391,18.5624128565,0.0224138688818,False,False,True,False
20,15,60.0,112.0,55.4636699598,11.3081832776,12.3848929902,-13.6539572019,312.209764141,18.4341021384,0.0213807440233,False,False,True,False
20,15,80.0,0.0,95.0,11.5401553169,12.186749662,-13.6994536406,311.655627804,18.3355364626,0.0217865074639,False,False,False,True
20,15,80.0,250.0,75.231881111,11.9810862688,12.402310298,-13.9125884797,311.715254584,18.638063712,0.0230011563041,False,False,True,False
20,15,70.0,21.0,84.0702118443,11.5598728982,12.4166806757,-13.6850450467,312.218007455,18.4784852445,0.0219517391266,False,False,True,False
20,15,50.0,334.0,63.7247400064,11.7721433378,12.2362541404,-13.607122203,311.963577534,18.2997183048,0.0222866741895,False,False,True,False
20,15,24.0,180.0,9.0,30.9048933913,15.3256584592,7.16382611667,25.0532686066,16.9173346552,0.0701996320196,True,False,False,False
20,15,16.0,202.0,5.92771564738,44.3932233661,17.8193800498,17.5194284692,44.5136919537,24.989211257,0.138950609569,True,False,False,False
20,15,50.0,129.0,41.7843053443,11.9172455087,12.1922441146,-13.3962631264,312.306041977,18.1138257224,0.0223989764112,False,True,False,False
20,15,70.0,138.0,59.2624320224,11.3237817755,12.2810664915,-13.5867785646,312.110375783,18.3146156371,0.0213387689726,False,False,True,False
20,15,40.0,315.0,51.5154329146,11.5753754675,12.4106657292,-13.6727255337,312.229871365,18.4653201262,0.0218737610824,False,False,True,False
20,15,80.0,70.0,85.3795453385,11.8944153628,12.5714015557,-13.9976157306,311.927334602,18.8141803759,0.022787934661,False,False,True,False
20,15,8.0,152.0,8.76191732106,66.5528613554,19.2478966914,23.3410921182,50.4897923214,30.2537288332,0.34680069156,True,False,False,False
20,15,70.0,233.0,61.5277068365,11.4327867298,12.3493833597,-13.7801332767,311.865837494,18.5040358433,0.0217223934066,False,False,True,False
20,15,80.0,90.0,80.3440641948,11.5527824307,12.2926236462,-13.6107220291,312.08700206,18.340129505,0.0218598365554,False,False,True,False
20,15,70.0,148.0,57.5461463987,11.657932354,12.6306287754,-13.8886907369,312.283955935,18.773079493,0.022248761945,False,False,True,False
20,15,22.0,169.0,7.79283289733,33.745290409,15.8887411859,9.45291986786,30.7502988334,18.4880986178,0.082061596476,True,False,False,False
20,15,6.0,171.0,9.12118468773,72.5541566966,19.857951447,24.3543186937,50.8069888009,31.4240524869,0.427723507993,True,False,False,False
20,15,12.0,142.0,9.16919787704,50.4079830255,18.9486888482,19.7914839044,46.2462769367,27.3999205145,0.183470724152,True,False,False,False
20,15,60.0,56.0,69.0456966048,11.7182553524,12.4706189182,-13.8876124235,311.922795391,18.6649970541,0.0223648018481,False,False,True,False
20,15,60.0,90.0,61.1209059826,11.4393899387,12.5847326404,-13.7582720916,312.449249571,18.6457916586,0.0216906039064,False,False,True,False
20,15,80.0,210.0,67.1406757718,11.5401644154,12.3364616743,-13.769183047,311.85866332,18.4872574608,0.0219386364287,False,False,True,False
20,15,22.0,175.0,7.17136888088,35.0728564923,16.6998026195,11.3232148474,34.1390303651,20.176684614,0.0886786716438,True,False,False,False
20,15,70.0,212.0,57.5461463987,11.4819723973,12.1836548973,-13.5468936171,311.967228877,18.2197632622,0.0216705866006,False,False,True,False
20,15,80.0,290.0,85.3795453385,11.8059227596,12.4268476565,-13.8779845868,311.842411681,18.6286070029,0.0225119916061,False,False,True,False
20,15,40.0,15.0,54.6025278243,11.863069907,12.2545418557,-13.2748197887,312.711398843,18.0663952275,0.0222826510841,False,False,True,False
20,15,14.0,188.0,2.23638079188,73.9591266516,13.3940064843,14.5004077554,47.2713834649,19.7398387727,0.45549774759,True,False,False,False
20,15,14.0,196.0,4.11491659626,57.196341802,16.9263947115,18.173950539,47.0355813158,24.8353642237,0.244329800825,True,False,False,False
20,15,80.0,140.0,68.7163079317,11.4170375924,12.4411186219,-13.798940837,312.03780568,18.5793487719,0.0217266744007,False,False,True,False
20,15,20.0,111.0,20.0495348188,24.1392780855,12.9826231296,0.574657651246,2.53446316266,12.9953351146,0.0472108304642,False,True,False,False
20,15,80.0,220.0,68.7163079317,11.575557459,12.3400166335,-13.7782733835,311.848074764,18.4964004051,0.0219479505292,False,False,True,False
20,15,60.0,45.0,71.0665763772,11.5697227095,12.3279839089,-13.6862623473,312.011137047,18.4199067396,0.0219054327486,False,False,True,False
20,15,20.0,305.0,31.0297650244,18.1857793135,12.004531256,-6.87320462358,330.206668277,13.8329213283,0.033355182103,False,True,False,False
20,15,50.0,154.0,36.9570655406,11.571974519,12.2652720197,-13.3216707025,312.635792969,18.1081144249,0.0216286676511,False,True,False,False
20,15,16.0,144.0,9.52173165396,40.5696053722,17.2659704092,14.6378121334,40.2907422193,22.6357963903,0.116440659049,True,False,False,False
20,15,60.0,304.0,69.0456966048,11.500644523,12.2614159677,-13.5712046113,312.097423715,18.2898856239,0.0217564780867,False,False,True,False
20,15,20.0,222.0,13.2304175724,24.9577706623,13.6215777411,1.67611526884,7.01489983855,13.7243120975,0.0496241616511,True,False,False,False
20,15,40.0,270.0,42.2735153911,11.8226452674,12.3737633647,-13.6399223345,312.21345297,18.4162292855,0.0223661421784,False,True,False,False
20,15,60.0,191.0,45.3327235151,11.7099913623,12.3708575451,-13.6025489221,312.284996494,18.3866107148,0.0220937231839,False,False,True,False
20,15,70.0,95.0,69.4170385882,11.5619520592,12.2999692462,-13.6373218995,312.048386153,18.3647976316,0.0219588613718,False,False,True,False
20,15,70.0,265.0,69.4170385882,11.4541895294,12.1349339028,-13.4521156896,312.053103066,18.1167336281,0.0215150963332,False,False,True,False
20,15,18.0,174.0,3.44647011992,46.7479705754,18.4136503638,19.2708002204,46.3029937218,26.6538226312,0.155009943865,True,False,False,False
20,15,18.0,199.0,6.13537903085,39.4346778582,17.3937533088,14.5793175708,39.9694940557,22.6957959763,0.109830077012,True,False,False,False
20,15,50.0,231.0,41.7843053443,11.3684398615,12.4310182245,-13.5477710067,312.538536085,18.3867428694,0.0214163445956,False,True,False,False
20,15,16.0,158.0,5.92771564738,47.516638395,18.0558390526,18.3891078502,45.5239234778,25.7715465469,0.160554147659,True,False,False,False
20,15,10.0,257.0,15.979278368,34.6169113518,15.6856604648,9.51863096697,31.2509037874,18.347868533,0.0859153522978,False,True,False,False
20,15,16.0,194.0,3.86249543887,49.4409446921,18.5417708345,19.2460876925,46.0677956596,26.7246918999,0.175413608569,True,False,False,False
20,15,18.0,180.0,3.0,46.6486183212,19.0017216623,18.8937053792,44.8366858255,26.7962222914,0.15511560493,True,False,False,False
20,15,30.0,0.0,45.0,14.3652046909,11.8427809175,-10.7773488257,317.696698918,16.0125796664,0.0260674488894,False,True,True,False
20,15,14.0,213.0,8.21204893819,41.7628160329,17.2618464328,15.5694647601,42.0491407496,23.2460658002,0.12270383436,True,False,False,False
20,15,40.0,150.0,27.8689586025,12.4049719034,12.0915582628,-12.1507728683,314.860048928,17.1419678719,0.0227816243669,False,True,False,False
20,15,60.0,270.0,61.1209059826,11.598531259,12.4060506286,-13.6523435145,312.261805522,18.4471291977,0.0220233633932,False,False,True,False
20,15,30.0,320.0,42.4910501367,12.8426141669,11.8817678606,-12.0667905807,314.557350807,16.934693455,0.0236141900316,False,True,False,False
20,15,50.0,257.0,48.2804176438,11.6689178657,12.3785046405,-13.6662431327,312.169412201,18.4389147863,0.0220772454756,False,False,True,False
20,15,40.0,120.0,34.6011521843,12.4499827028,12.0929459007,-12.7486069019,313.488102222,17.5717477359,0.0231206179075,False,True,False,False
20,15,14.0,180.0,1.0,86.6830698249,11.4289730747,11.6147477,45.4618989912,16.2949007262,0.680005950304,True,False,False,False
20,15,80.0,130.0,70.6359365767,11.6738586726,12.6128925262,-13.8645106338,312.29357555,18.743257801,0.022239656669,False,False,True,False
20,15,20.0,186.0,5.30925224582,41.7226666752,18.2744944736,17.1619002211,43.2016787727,25.0696622926,0.122719079196,True,False,False,False
20,15,80.0,260.0,77.7608903883,11.8893291658,12.6348339847,-13.9889037603,312.088474436,18.8501580427,0.0227940241681,False,False,True,False
20,15,80.0,100.0,77.7608903883,11.7008071942,12.4821130066,-13.9340869318,311.853887,18.7072692752,0.0223635000939,False,False,True,False
20,15,80.0,190.0,65.2445602955,11.7128823789,12.4045959387,-13.686675915,312.186847211,18.4715754066,0.0222353094138,False,False,True,False
20,15,20.0,197.0,7.10241042552,35.7589783438,16.3437991309,11.9364036803,36.1418610115,20.2385153322,0.0910051108958,True,False,False,False
20,15,70.0,11.0,84.7429468736,11.3707527284,12.3299939545,-13.6579044788,312.074886376,18.4001930878,0.0215332998222,False,False,True,False
20,15,70.0,0.0,85.0,11.3749552053,12.2607146424,-13.7805335433,311.659893483,18.4452765846,0.0215269595617,False,False,True,False
20,15,70.0,106.0,66.5840133702,11.7042933274,12.3195987726,-13.663269119,312.039660075,18.3972127491,0.0221823066549,False,False,True,False
20,15,70.0,85.0,71.9908476366,11.5705953357,12.5113993156,-13.8942069487,312.002275448,18.6971682232,0.0220182421368,False,False,True,False
20,15,50.0,64.0,57.7258684145,11.6495459009,12.5315064711,-13.652470795,312.548602747,18.5318270347,0.0220771561197,False,False,True,False
20,15,50.0,193.0,35.5044438484,11.2767681791,12.2797802545,-13.227831185,312.87144612,18.0490587277,0.0210707300652,False,True,False,False
20,15,24.0,170.0,9.56799649858,29.468674562,14.9740081181,5.77936711841,21.1045901103,16.0506075714,0.0651850704707,True,False,False,False
20,15,10.0,103.0,15.979278368,41.3611229042,17.5929881241,15.5417880932,41.4576394997,23.4746758927,0.120247328816,False,True,False,False
20,15,20.0,28.0,33.9511865877,21.55635296,12.4163332555,-3.9762728451,342.242578145,13.0374873826,0.0411735539134,False,True,False,False
20,15,60.0,22.0,74.0296224609,11.6144102494,12.5029949947,-13.7884353005,312.200924319,18.6130554148,0.0220404327549,False,False,True,False
20,15,80.0,150.0,67.1406757718,11.8332966544,12.5069891452,-13.98260181,311.811612197,18.7600088181,0.0225977730173,False,False,True,False
20,15,30.0,340.0,44.3640835555,13.4765138564,12.130358949,-11.7500634869,315.912357532,16.8881496967,0.0246289017177,False,True,False,False
20,15,18.0,154.0,7.88929119492,39.5537464359,16.8397700407,13.9761979158,39.6910388557,21.8840572839,0.110385610981,True,False,False,False
20,15,10.0,158.0,6.82097838431,75.8291957114,15.5949502382,18.0981001168,49.2488562991,23.8902427943,0.481347163699,True,False,False,False
20,15,22.0,196.0,8.58700657922,31.3977924213,15.423150794,8.12237496094,27.7728722635,17.4311948937,0.0719091267896,True,False,False,False
20,15,40.0,225.0,30.9540127645,11.8319630682,12.2643803208,-13.5035657707,312.246756156,18.2417464398,0.0222590427513,False,True,False,False
20,15,16.0,209.0,7.73420261459,39.04242399,16.8369602042,14.1182802007,39.9808101303,21.972916619,0.107332164533,True,False,False,False
20,15,60.0,68.0,66.4845000409,11.4348375603,12.6508652976,-13.7501961516,312.615601456,18.6845467428,0.0216201997108,False,False,True,False
20,15,40.0,345.0,54.6025278243,11.7905690774,12.2306706868,-13.4547055853,312.271637551,18.1829152733,0.0222588255798,False,False,True,False
20,15,20.0,180.0,5.0,40.6385929165,18.2735122219,15.9039084444,41.0338910086,24.2251017074,0.116889496205,True,False,False,False
20,15,80.0,110.0,75.231881111,11.8939545122,12.1928870149,-13.5841956147,311.910479139,18.2536808413,0.0225895917311,False,False,True,False
20,15,30.0,260.0,30.7968516963,12.5648488721,12.3505478525,-12.6562206311,314.299674089,17.6837765457,0.0234727720827,False,True,False,False
20,15,20.0,174.0,5.30925224582,40.3945737781,18.2026726926,15.6339074555,40.6586147198,23.9949235357,0.115374299557,True,False,False,False
20,15,70.0,339.0,84.0702118443,11.4980679861,12.5356003617,-13.857250461,312.133247486,18.6859483775,0.0218483878577,False,False,True,False
20,15,50.0,167.0,35.5044438484,12.0032854019,12.5323234944,-13.476547225,312.920852214,18.4031643278,0.02269053803,False,True,False,False
20,15,10.0,146.0,8.69349416475,58.8940824297,19.2062014259,22.0544341733,48.9488786155,29.2451062559,0.260565323937,True,False,False,False
20,15,10.0,180.0,5.0,129.598853662,6.14557498133,8.1399994969,52.9477542486,10.19939624,1.93995315516,True,False,False,False
20,15,40.0,90.0,42.2735153911,12.0656975144,12.1430720959,-12.8976642719,313.273937862,17.7145122314,0.0223997994905,False,True,False,False
20,15,80.0,80.0,82.9075567958,11.6549399977,12.4155939286,-13.9183156138,311.734008046,18.6511791082,0.0220867859121,False,False,True,False
20,15,24.0,190.0,9.56799649858,29.4081815446,15.0780770371,5.84643298472,21.1935004869,16.1718640169,0.0650419132731,True,False,False,False
20,15,10.0,191.0,5.51625877144,90.5174169568,11.6615780743,12.8511478319,47.7783078096,17.3535127216,0.757432064915,True,False,False,False
20,15,60.0,225.0,50.0994823835,11.6804617674,12.4079148683,-13.7323151805,312.099577215,18.5076425186,0.022139015865,False,False,True,False
20,15,70.0,180.0,55.0,11.403417613,12.177755636,-13.51353694,312.023669541,18.1910256159,0.0214327030085,False,False,True,False
20,15,18.0,186.0,3.44647011992,47.100972821,19.5593887516,20.8314946464,46.8039272174,28.5748290903,0.157691596979,True,False,False,False
20,15,30.0,60.0,39.4831563538,14.2626080842,11.9015473854,-10.5581472696,318.423001136,15.9097864201,0.0256970044335,False,True,False,False
20,15,40.0,210.0,27.8689586025,11.8925115897,12.054968432,-12.9063752487,313.046454831,17.6605998187,0.0221314063467,False,True,False,False
20,15,70.0,275.0,71.9908476366,11.5245816912,12.532085571,-13.8980044926,312.041560384,18.7138370634,0.0218510022828,False,False,True,False
20,15,60.0,124.0,52.5331310808,11.5413684923,12.1115353317,-13.2938256644,312.335546301,17.9837451296,0.021643937295,False,False,True,False
20,15,14.0,172.0,2.23638079188,83.4112546425,11.6397974148,10.3397062524,41.6148896634,15.5690208184,0.621413475615,True,False,False,False
20,15,70.0,318.0,81.3947710659,11.7554074875,12.576145019,-14.027139237,311.878071417,18.8393221405,0.0225372328039,False,False,True,False
20,15,22.0,185.0,7.17136888088,35.6616367255,16.7353489617,11.8064439918,35.2021807094,20.4808208967,0.0909791399582,True,False,False,False
20,15,50.0,26.0,63.7247400064,11.6221987183,12.2695063828,-13.4874467472,312.292734841,18.2332664829,0.0218259213954,False,False,True,False
20,15,50.0,219.0,39.1979168994,11.3120512081,12.3849451841,-13.4015875279,312.74226476,18.2479975746,0.0211744104972,False,True,False,False
20,15,50.0,103.0,48.2804176438,11.5629232036,12.2939605512,-13.5248914401,312.270452526,18.2774219873,0.0217896840067,False,False,True,False
20,15,40.0,45.0,51.5154329146,11.9185306885,12.3119752561,-13.2336469689,312.933696707,18.075235733,0.0223884518961,False,False,True,False
20,15,20.0,168.0,6.14172508633,39.4851119101,17.1539446096,14.8365034409,40.8566363322,22.6799393742,0.109997518214,True,False,False,False
20,15,12.0,180.0,3.0,137.280897494,4.68997551893,5.07848631703,47.2775646253,6.91280649523,2.28234415945,True,False,False,False
20,15,80.0,240.0,72.831982924,11.4241334286,12.2989278204,-13.6892688076,311.937655885,18.4027092032,0.0216551681518,False,False,True,False
20,15,80.0,120.0,72.831982924,11.8024802325,12.3629333575,-13.7817774089,311.893669584,18.5143055432,0.0224135923338,False,False,True,False
20,15,14.0,164.0,4.11491659626,64.8667496193,16.9205398156,17.6689373786,46.2394906144,24.4641782151,0.330657693533,True,False,False,False
20,15,60.0,326.0,72.7141409091,11.7976620378,12.5604633212,-13.9101884238,312.081045211,18.7418937364,0.0224822452139,False,False,True,False
20,15,50.0,90.0,51.6191981139,11.8213084394,12.3162409881,-13.4597858298,312.459757546,18.2443313569,0.0223455643338,False,False,True,False
20,15,80.0,160.0,65.9680065876,11.2030742009,12.0957267345,-13.4783532282,311.905397342,18.1100141077,0.0210084420543,False,False,True,False
20,15,80.0,200.0,65.9680065876,11.7018003799,12.4475184207,-13.8318688955,311.984549444,18.6080980215,0.0223360030943,False,False,True,False
20,15,70.0,127.0,61.5277068365,11.5489729188,12.3627660325,-13.7593358298,311.939700802,18.4974945994,0.0218674985558,False,False,True,False
20,15,30.0,300.0,39.4831563538,12.5366963448,12.2563059107,-12.81775015,313.717279298,17.7344792279,0.0234624636661,False,True,False,False
20,15,30.0,80.0,35.5069990191,14.6847212842,12.1447043156,-10.4417197025,319.311862659,16.0163464391,0.0267140264178,False,True,False,False
20,15,60.0,338.0,74.0296224609,11.5496714651,12.4586266849,-13.650875439,312.385495849,18.4814441839,0.0218597258711,False,False,True,False
20,15,80.0,230.0,70.6359365767,11.6397732735,12.5484655102,-13.8892930491,312.096652771,18.7183452277,0.0222178486847,False,False,True,False
20,15,12.0,152.0,7.10054203746,59.3018164151,18.0607221731,19.5299745948,47.2382967495,26.6009321845,0.266257539273,True,False,False,False
20,15,16.0,166.0,3.86249543887,53.5216428988,17.8626933677,18.5308104797,46.0517259164,25.7384294661,0.20992328075,True,False,False,False
20,15,40.0,0.0,55.0,11.887596052,12.5034778965,-13.5595196084,312.679712288,18.4444444622,0.0225089234529,False,False,True,False
20,15,60.0,169.0,45.3327235151,11.574261449,12.4075399734,-13.517367876,312.548702856,18.3484681237,0.0217739275322,False,False,True,False
20,15,50.0,270.0,51.6191981139,11.7681975291,12.2429303912,-13.5412214103,312.117460889,18.2552464198,0.0222599828954,False,False,True,False
20,15,18.0,148.0,9.43349954808,36.5043606744,16.2882571336,12.101813888,36.6115303605,20.2919003504,0.0943694439274,True,False,False,False
20,15,30.0,280.0,35.5069990191,12.4140152796,12.4531169848,-12.9278469485,313.928454722,17.950190789,0.0232185935524,False,True,False,False
20,15,14.0,147.0,8.21204893819,47.8358263292,18.046238031,18.5775049937,45.8310788966,25.8996215969,0.163482601972,True,False,False,False
20,15,30.0,100.0,30.7968516963,14.9408093094,11.9454186232,-9.76647429659,320.730854653,15.4297455024,0.026938247831,False,True,False,False
20,15,60.0,0.0,75.0,11.5683980371,12.1592893789,-13.4360291481,312.144352051,18.121125723,0.0217646352667,False,False,True,False
20,15,70.0,74.0,74.732360254,11.4383557356,12.2385496506,-13.5278901589,312.13533559,18.2424206097,0.0215817269871,False,False,True,False
20,15,50.0,347.0,64.6783261418,11.3194268998,12.008998975,-13.3226590377,312.031389971,17.9362565831,0.0212558116085,False,False,True,False
20,15,18.0,206.0,7.88929119492,36.3567182984,16.510484023,12.1130416197,36.2659166159,20.4773499251,0.0936511924181,True,False,False,False
20,15,12.0,199.0,5.31665383328,66.441525335,15.0674269218,16.5192749359,47.6316852355,22.3587521667,0.349328636307,True,False,False,False
20,15,50.0,296.0,57.7258684145,11.470321031,12.3976823968,-13.6857573954,312.172866881,18.4662525786,0.0216400348091,False,False,True,False
20,15,20.0,157.0,8.44484873357,35.3530167857,16.2116837714,10.794999289,33.6587621688,19.4769273848,0.0892857714379,True,False,False,False
20,15,40.0,330.0,53.4256643989,11.4545908039,12.2701145565,-13.3621855361,312.560373467,18.141215878,0.0214805329746,False,False,True,False
20,15,60.0,236.0,52.5331310808,11.4063586592,12.398491518,-13.5196878508,312.522982219,18.3440603877,0.0215510386299,False,False,True,False
20,15,18.0,212.0,9.43349954808,32.4140775732,15.3702212518,8.75689290714,29.671509723,17.6897392495,0.0759379645879,True,False,False,False
20,15,50.0,77.0,54.8103422629,11.9383040733,12.4121589724,-13.766454499,312.038563321,18.5358290839,0.0227108762785,False,False,True,False
20,15,80.0,20.0,94.116470816,11.5555039794,12.220222361,-13.5766802975,311.990033801,18.2663647848,0.0218599537224,False,False,False,True
20,15,70.0,286.0,74.732360254,11.9109681986,12.5552950033,-13.9385615739,312.011252861,18.7595024287,0.0228197515728,False,False,True,False
20,15,30.0,20.0,44.3640835555,14.5922658052,12.039302444,-10.9236489997,317.78152436,16.2564113754,0.0268402618211,False,True,False,False
20,15,24.0,175.0,9.14555271458,30.1721014499,15.0862773843,7.01941309535,24.9518353059,16.6393487108,0.0675802467875,True,False,False,False
20,15,50.0,283.0,54.8103422629,11.6275250254,12.4164998736,-13.839504523,311.897758304,18.5930458654,0.0220670674581,False,False,True,False
20,15,40.0,135.0,30.9540127645,12.5740080729,12.2114474412,-12.4225313923,314.509055211,17.4194929548,0.0232283517449,False,True,False,False
20,15,50.0,141.0,39.1979168994,11.6905417474,12.3480531941,-13.480204443,312.490113676,18.2808733246,0.0219912945974,False,True,False,False
20,15,50.0,180.0,35.0,11.6936435291,12.2914889691,-13.3098994514,312.722003491,18.1172328043,0.0219589906218,False,True,False,False
20,15,8.0,166.0,7.4862378804,84.5335219808,15.0678255264,17.9226548948,49.9457664923,23.4149722308,0.629793314038,True,False,False,False
