Module,Theta_i,Theta_r,Phi_r,Angular_Deviation,L,a,b,Hue,Chroma,total_brdf,zone_specular,zone_forward_scatter,zone_backscatter,zone_residual
27,0,80.0,110.0,80.0,12.564561268,12.738811009,-14.178975641,311.937461545,19.0609720673,0.0243956486959,False,False,True,False
27,0,10.0,206.0,10.0,35.7102548825,-19.0999944994,0.361205276489,178.916592816,19.1034096205,0.0835150130308,True,False,False,False
27,0,4.0,0.0,4.0,55.753493887,-36.7588611167,9.54211102725,165.447967571,37.977174111,0.199702542285,True,False,False,False
27,0,30.0,100.0,30.0,12.8670312224,12.671817451,-14.1148154678,311.916452361,18.9684731384,0.0249487532822,False,True,False,False
27,0,70.0,138.0,70.0,12.64941275,12.8150781333,-14.2955188737,311.874327651,19.1986480626,0.0246898396546,False,False,True,False
27,0,6.0,114.0,6.0,43.5341871728,-21.9539215008,2.5529853765,173.366960583,22.1018642561,0.123582472601,True,False,False,False
27,0,30.0,280.0,30.0,12.5314249576,12.6038617555,-14.2197696902,311.552556701,19.001557336,0.0241773158702,False,True,False,False
27,0,4.0,166.0,4.0,55.5160621796,-35.237391905,8.78072294703,166.007571128,36.3149402277,0.199285909642,True,False,False,False
27,0,70.0,275.0,70.0,12.5985362046,12.8687758393,-14.2551897025,312.073931087,19.2045782317,0.0245140326193,False,False,True,False
27,0,80.0,30.0,80.0,12.059259617,12.77429151,-14.1749456639,312.024797867,19.0817087326,0.0232875320858,False,False,True,False
27,0,30.0,180.0,30.0,12.5285151425,12.2421177706,-13.9265439767,311.317062187,18.5423319635,0.0240480290762,False,True,False,False
27,0,80.0,290.0,80.0,12.3401631017,12.6533019871,-14.1714140114,311.760870575,18.9982900877,0.0239043312105,False,False,True,False
27,0,10.0,0.0,10.0,37.2691150139,-21.1697231316,1.56897465163,175.761325282,21.2277850688,0.0899518242626,True,False,False,False
27,0,6.0,265.0,6.0,44.6173561084,-20.0799345638,1.6574806807,175.281267542,20.1482260831,0.131890945749,True,False,False,False
27,0,80.0,270.0,80.0,12.6541320162,12.8250432922,-14.4511112745,311.588349832,19.3213962362,0.0246898332717,False,False,True,False
27,0,60.0,202.0,60.0,12.8681243834,13.1278352187,-14.6713867007,311.821915848,19.687296545,0.0252564262658,False,False,True,False
27,0,40.0,0.0,40.0,12.8519360007,12.7253356629,-14.272122314,311.720892559,19.1213922892,0.0250038417509,False,True,False,False
27,0,4.0,138.0,4.0,52.4617770247,-31.2290087392,6.36132706431,168.486411351,31.8703226977,0.179777323678,True,False,False,False
27,0,70.0,74.0,70.0,12.4995977133,12.6223403629,-14.1221084834,311.790344113,18.9408929107,0.0242412878631,False,False,True,False
27,0,40.0,345.0,40.0,12.5320646024,12.6341521978,-14.2019785219,311.656453941,19.0083664657,0.0242434689103,False,True,False,False
27,0,80.0,240.0,80.0,12.7357754574,12.7298749919,-14.2556659729,311.763881697,19.112135664,0.0247791421727,False,False,True,False
27,0,80.0,120.0,80.0,12.4718802874,12.919985938,-14.2455052007,312.20651205,19.2317564217,0.0241738484104,False,False,True,False
27,0,2.0,103.0,2.0,69.857620051,-22.0460223185,5.18503152578,166.765064959,22.6475528919,0.372901391868,True,False,False,False
27,0,8.0,194.0,8.0,46.8888967686,-31.4952023407,6.65617698629,168.066740436,32.1908754549,0.137533749021,True,False,False,False
27,0,8.0,152.0,8.0,41.2864796499,-24.379582849,3.33829036302,172.202992201,24.6070770803,0.109610926457,True,False,False,False
27,0,70.0,254.0,70.0,12.4970781728,12.93558788,-14.4370103953,311.860398333,19.384444871,0.0243322635282,False,False,True,False
27,0,2.0,51.0,2.0,72.1142564737,-29.6474578813,7.74851782956,165.353076202,30.6432910664,0.389782612328,True,False,False,False
27,0,40.0,270.0,40.0,12.7925845866,12.7700165649,-14.318271002,311.728769356,19.1855729014,0.0248995652754,False,True,False,False
27,0,60.0,101.0,60.0,12.3048020985,12.5926141496,-14.0361651726,311.897022499,18.8570375158,0.0237207454575,False,False,True,False
27,0,50.0,129.0,50.0,12.4275596139,12.6641250733,-14.174144583,311.779724421,19.0075363614,0.0240257135274,False,False,True,False
27,0,70.0,116.0,70.0,12.6275026708,12.8613850582,-14.2659554374,312.036047247,19.2076211478,0.0245808361653,False,False,True,False
27,0,30.0,200.0,30.0,12.6862483191,12.5199907098,-14.223395455,311.3555012,18.9487505035,0.0245370643427,False,True,False,False
27,0,30.0,120.0,30.0,12.8222060169,12.5297077352,-14.2351973797,311.353978356,18.9640296448,0.0248924206029,False,True,False,False
27,0,60.0,315.0,60.0,12.3818801695,12.7114289427,-14.1030076835,312.029207588,18.9861858067,0.0239868431265,False,False,True,False
27,0,70.0,180.0,70.0,12.7988967471,12.9240459062,-14.2074180135,312.291814511,19.2062929582,0.0249698941849,False,False,True,False
27,0,50.0,0.0,50.0,12.5904306379,12.8918411432,-14.3175356938,312.000605768,19.2663280468,0.0245214371125,False,False,True,False
27,0,6.0,246.0,6.0,45.36273588,-25.1531722515,3.26065042042,172.613835837,25.3636337199,0.133329733295,True,False,False,False
27,0,70.0,0.0,70.0,12.4889827121,12.6631525939,-14.1698598456,311.786145115,19.0036933689,0.024169477145,False,False,True,False
27,0,50.0,77.0,50.0,12.9240460124,12.6823540919,-14.2870979568,311.59478549,19.1040119697,0.0251869795499,False,False,True,False
27,0,80.0,230.0,80.0,12.7337507523,12.7178741091,-14.1981150134,311.852197829,19.0612379396,0.0247800166627,False,False,True,False
27,0,60.0,22.0,60.0,12.4836568154,12.6479472643,-14.1782751455,311.735045259,18.999843581,0.0242107117899,False,False,True,False
27,0,70.0,169.0,70.0,12.7975490336,12.9869494236,-14.3427533278,312.159932203,19.3487836401,0.0249730727931,False,False,True,False
27,0,80.0,90.0,80.0,12.5150710565,12.7300960447,-14.2172856307,311.841127824,19.083672498,0.0242925526699,False,False,True,False
27,0,80.0,320.0,80.0,12.7904233111,12.9703054857,-14.457230068,311.896870789,19.4226755529,0.0249977596113,False,False,True,False
27,0,20.0,138.0,20.0,15.6688925084,8.06568115719,-12.4831513714,302.867529077,14.8621761761,0.0293313914471,False,True,False,False
27,0,50.0,244.0,50.0,12.6794453917,13.0306041291,-14.526876328,311.892096725,19.5147836221,0.0247354827721,False,False,True,False
27,0,40.0,285.0,40.0,12.9788297316,12.8624105929,-14.4589796031,311.655633105,19.3520980109,0.025404647659,False,True,False,False
27,0,8.0,166.0,8.0,43.611640511,-27.6607286458,4.83585683417,170.083343006,28.0802674584,0.12023120632,True,False,False,False
27,0,4.0,55.0,4.0,56.2545068937,-29.4297820934,5.88939683028,168.683627274,30.0132815449,0.212990662298,True,False,False,False
27,0,60.0,68.0,60.0,12.4443161125,12.926402104,-14.3703986271,311.971884669,19.3287409847,0.024208545885,False,False,True,False
27,0,8.0,97.0,8.0,36.7280375591,-15.8732858761,-0.582442944747,182.101427378,15.8839681531,0.090667671587,True,False,False,False
27,0,30.0,320.0,30.0,12.6596506764,12.5319847129,-14.1446808398,311.540483493,18.8976886656,0.0244165640146,False,True,False,False
27,0,8.0,55.0,8.0,39.4600810996,-22.8458737594,2.11696687371,174.705919876,22.9437463501,0.10017324128,True,False,False,False
27,0,40.0,60.0,40.0,12.3635032554,12.5576697806,-13.9619525228,311.968870916,18.7784767371,0.0238072538169,False,True,False,False
27,0,80.0,250.0,80.0,12.4629690073,12.5880660723,-14.0603451887,311.837721108,18.8720087501,0.0241138168709,False,False,True,False
27,0,40.0,195.0,40.0,12.5033376305,12.6161893917,-14.0719390722,311.877797655,18.89941015,0.0240518138102,False,True,False,False
27,0,50.0,193.0,50.0,12.7308724691,12.5766317313,-14.1506547842,311.629630455,18.9317906318,0.0246478040578,False,False,True,False
27,0,70.0,212.0,70.0,12.4473513487,12.6934983383,-14.0886258461,312.018058293,18.9634985774,0.0240505652473,False,False,True,False
27,0,6.0,38.0,6.0,49.2356254312,-30.3950546223,6.09960376381,168.652747155,31.0010404917,0.155077425941,True,False,False,False
27,0,80.0,20.0,80.0,12.2578082574,12.6638244526,-14.0645088829,312.000188473,18.9257195341,0.0236755741337,False,False,True,False
27,0,40.0,300.0,40.0,12.8739003526,12.679707222,-14.2546246134,311.653583592,19.0779794031,0.0250318860295,False,True,False,False
27,0,50.0,154.0,50.0,12.5643019139,12.7102072329,-14.2370753579,311.757014089,19.0851691805,0.0243758884541,False,False,True,False
27,0,50.0,219.0,50.0,12.6004652627,12.6684876175,-14.2353340517,311.666927171,19.056109626,0.0243847463766,False,False,True,False
27,0,50.0,64.0,50.0,12.520093407,12.6168408968,-14.1300105739,311.762014462,18.9431220509,0.0242743860156,False,False,True,False
27,0,70.0,222.0,70.0,12.1042522239,12.7930576786,-14.2208604812,311.974484661,19.1283872188,0.023364995567,False,False,True,False
27,0,50.0,26.0,50.0,12.5502114227,12.6538707125,-14.1395251077,311.826283197,18.9748943154,0.0242824461046,False,False,True,False
27,0,80.0,60.0,80.0,12.7732013448,13.0190284709,-14.5443201708,311.832615108,19.5200499886,0.0250074393885,False,False,True,False
27,0,8.0,138.0,8.0,39.4647648393,-21.8247151971,1.9651555567,174.854810471,21.9130105142,0.10110593984,True,False,False,False
27,0,80.0,80.0,80.0,12.5840222941,12.9125795725,-14.3509096165,311.980066951,19.3050075897,0.0245885572078,False,False,True,False
27,0,60.0,135.0,60.0,12.6189615006,12.6856741299,-14.1138335308,311.949564192,18.9770025311,0.0244630279215,False,False,True,False
27,0,6.0,152.0,6.0,45.8751071021,-27.3332087897,4.92221265987,169.791488216,27.7728730996,0.135366548936,True,False,False,False
27,0,20.0,0.0,20.0,16.2558994017,6.32558291765,-11.6262558422,298.549612116,13.2356648551,0.0299008251856,False,True,False,False
27,0,80.0,0.0,80.0,12.7146429145,12.8461308344,-14.3969767539,311.741886775,19.294973881,0.0248816538483,False,False,True,False
27,0,80.0,210.0,80.0,12.2786592199,12.6594397065,-14.0750595112,311.968959024,18.9306289892,0.0237177851788,False,False,True,False
27,0,50.0,257.0,50.0,12.2998954864,12.7736945143,-14.3482697129,311.677402818,19.2104168434,0.0237363992484,False,False,True,False
27,0,70.0,244.0,70.0,12.3184263734,12.738621789,-14.0157120891,312.26711995,18.9397114668,0.0238077736179,False,False,True,False
27,0,60.0,79.0,60.0,12.314949334,12.5541052876,-14.0503254674,311.781104175,18.8419002575,0.0236500675251,False,False,True,False
27,0,30.0,300.0,30.0,12.7489146722,12.5681730734,-14.1989653953,311.513554681,18.9623203406,0.0246913636566,False,True,False,False
27,0,10.0,51.0,10.0,31.8008234236,-14.5156796346,-2.3314235198,189.124583399,14.7017172766,0.0693063347542,True,False,False,False
27,0,8.0,305.0,8.0,37.8920405788,-19.731972524,1.05745345491,176.932404122,19.7602871309,0.0940116810889,True,False,False,False
27,0,6.0,208.0,6.0,49.4874686881,-32.077144804,6.48340475266,168.573367672,32.7257964909,0.155901084714,True,False,False,False
27,0,80.0,220.0,80.0,12.547731123,12.8234152096,-14.2923607155,311.89914131,19.2018632549,0.0243944631293,False,False,True,False
27,0,60.0,0.0,60.0,12.7682584706,12.837567849,-14.3381035791,311.839557376,19.2453724963,0.0248772654569,False,False,True,False
27,0,40.0,45.0,40.0,12.8349500996,12.735011297,-14.3679886193,311.552051838,19.1994689952,0.0250877684989,False,True,False,False
27,0,6.0,95.0,6.0,45.0461418448,-19.1493800707,1.5641279552,175.330427227,19.2131531341,0.135506233893,True,False,False,False
27,0,70.0,32.0,70.0,12.5100011516,12.8857397744,-14.2977638042,312.026491792,19.247554113,0.0242429899893,False,False,True,False
27,0,6.0,341.0,6.0,48.6440857453,-31.0772674675,6.72600515554,167.787914194,31.7967875516,0.150152413455,True,False,False,False
27,0,40.0,210.0,40.0,12.7927123945,12.5296291306,-14.2070296776,311.41009093,18.9428429337,0.0247931746233,False,True,False,False
27,0,80.0,10.0,80.0,12.6392595652,12.9152198295,-14.4252268864,311.83877793,19.362078245,0.0248053528379,False,False,True,False
27,0,80.0,50.0,80.0,12.5384423403,12.8487377813,-14.3301649169,311.880094273,19.2469137556,0.0244196662418,False,False,True,False
27,0,70.0,265.0,70.0,12.5730500627,12.8926824247,-14.3451250873,311.947621752,19.2874019473,0.0245055397039,False,False,True,False
27,0,70.0,53.0,70.0,12.6080158372,12.5547951415,-14.1169825057,311.647969925,18.8921167716,0.0244396192105,False,False,True,False
27,0,70.0,296.0,70.0,12.9713960695,12.9005169277,-14.4415685589,311.774114504,19.36445815,0.0254921484469,False,False,True,False
27,0,60.0,34.0,60.0,12.3349306324,12.4300858571,-13.8925911017,311.819878448,18.6416501935,0.0236555367691,False,False,True,False
27,0,2.0,206.0,2.0,74.1570196703,-38.2641014818,10.6388350804,164.462102763,39.7155671504,0.403236425583,True,False,False,False
27,0,80.0,280.0,80.0,12.4729627604,12.7461059485,-14.1928652963,311.925879352,19.076179968,0.0241708320971,False,False,True,False
27,0,60.0,11.0,60.0,12.5683496823,12.5742688116,-13.9957628592,311.93760105,18.8147180196,0.0242221439409,False,False,True,False
27,0,50.0,334.0,50.0,12.9099818942,12.8901842333,-14.4231887033,311.787557934,19.3438678123,0.0252442836397,False,False,True,False
27,0,80.0,260.0,80.0,12.5367719954,12.7445257924,-14.2621805076,311.783619256,19.1267543118,0.0243323618434,False,False,True,False
27,0,60.0,225.0,60.0,13.0015636323,13.091994453,-14.5571185354,311.966738588,19.5783047992,0.0255729082546,False,False,True,False
27,0,60.0,169.0,60.0,12.2743304472,12.7692026117,-14.1367680803,312.090297949,19.049953992,0.0237050488063,False,False,True,False
27,0,6.0,303.0,6.0,43.4028689904,-23.7756732144,3.16580443108,172.415503486,23.9855155144,0.121337897701,True,False,False,False
27,0,70.0,42.0,70.0,12.2474284829,12.889272619,-14.1902517094,312.249459041,19.1702006307,0.0237022844821,False,False,True,False
27,0,30.0,260.0,30.0,12.7572670218,12.5561883744,-14.2219514255,311.440440899,18.971604277,0.0247756690186,False,True,False,False
27,0,70.0,307.0,70.0,12.5136733172,12.7646945276,-14.116321266,312.121487446,19.0317616753,0.0242568316189,False,False,True,False
27,0,70.0,106.0,70.0,12.8664423388,12.8490648551,-14.3085595866,311.923791245,19.2310515857,0.0251243776381,False,False,True,False
27,0,50.0,296.0,50.0,12.7013946941,12.8257656287,-14.4075307494,311.675879491,19.2893028971,0.0246596364011,False,False,True,False
27,0,30.0,240.0,30.0,12.4454701075,12.5755126492,-14.2418482763,311.44441488,18.99930948,0.0239310872869,False,True,False,False
27,0,70.0,201.0,70.0,12.6740048221,12.8406925137,-14.2794805826,311.963173003,19.20382644,0.0246822237105,False,False,True,False
27,0,8.0,111.0,8.0,37.1483052222,-18.3414309298,-0.0415299424168,180.129732864,18.3414779473,0.09113585921,True,False,False,False
27,0,20.0,332.0,20.0,16.1205992472,7.16864808712,-12.0154969569,300.821014701,13.9914860725,0.030073453267,False,True,False,False
27,0,8.0,249.0,8.0,38.4516675192,-18.9786432125,0.472525930702,178.573757408,18.9845247226,0.0976858468723,True,False,False,False
27,0,50.0,116.0,50.0,12.4278867628,12.527237877,-13.9101586255,312.005629088,18.7196207711,0.0238718680959,False,False,True,False
27,0,30.0,60.0,30.0,13.0974683871,12.8027957533,-14.4588627966,311.523718698,19.3124388017,0.0256143682652,False,True,False,False
27,0,70.0,127.0,70.0,12.2309578182,12.5819875786,-14.0492874905,311.846370402,18.8597160747,0.0235238193841,False,False,True,False
27,0,30.0,40.0,30.0,12.9591744275,12.6380097693,-14.317016757,311.435696844,19.0970222744,0.0252079615724,False,True,False,False
27,0,20.0,83.0,20.0,15.3055049974,8.95460830184,-12.8207829847,304.932170823,15.6383338684,0.0289510062022,False,True,False,False
27,0,2.0,0.0,2.0,64.438720971,-35.2960062765,9.91155489971,164.314601556,36.6612462909,0.286046779126,True,False,False,False
27,0,60.0,326.0,60.0,12.3500250853,12.7210809315,-14.1245223337,312.007400685,19.0086304404,0.0238490860337,False,False,True,False
27,0,20.0,249.0,20.0,15.1518520021,8.86014257028,-12.885633652,304.512355696,15.6378285251,0.0284515278332,False,True,False,False
27,0,80.0,100.0,80.0,12.3074665901,12.6619918068,-14.0081588592,312.110466655,18.8826521215,0.0237186674967,False,False,True,False
27,0,80.0,190.0,80.0,12.4430876315,12.7565275643,-14.232278022,311.870178139,19.112475852,0.0240290910007,False,False,True,False
27,0,70.0,95.0,70.0,12.3935082824,12.7930069384,-14.221760809,311.972568131,19.1290226367,0.023982202941,False,False,True,False
27,0,4.0,28.0,4.0,60.7559512817,-36.2857483893,8.52948443688,166.771956961,37.2747587642,0.248124209923,True,False,False,False
27,0,30.0,160.0,30.0,12.602880327,12.4944785635,-14.0537503287,311.638676949,18.8047837763,0.0241901995247,False,True,False,False
27,0,40.0,240.0,40.0,12.5915180227,12.5446777408,-14.0289413338,311.803078734,18.8196741355,0.0243205572663,False,True,False,False
27,0,70.0,11.0,70.0,12.6245763486,12.762573717,-14.2866223855,311.775160042,19.1570056915,0.0244652208374,False,False,True,False
27,0,4.0,194.0,4.0,61.638913555,-39.7701105355,10.1791581305,165.643354324,41.0521248202,0.251889349323,True,False,False,False
27,0,40.0,30.0,40.0,12.8121743737,12.8070191091,-14.2765378266,311.894250614,19.1791363407,0.0248854485478,False,True,False,False
27,0,40.0,90.0,40.0,12.7234007186,12.5835496226,-14.2053210255,311.535599064,18.9772723684,0.0246418893965,False,True,False,False
27,0,2.0,154.0,2.0,65.1598796187,-31.6515494407,8.6688730678,164.683178301,32.8172202093,0.300090279041,True,False,False,False
27,0,50.0,309.0,50.0,12.5859942231,12.6541212058,-14.3188746666,311.468226585,19.1090804386,0.0244071482786,False,False,True,False
27,0,60.0,338.0,60.0,12.7487677699,12.6712609537,-14.2822537299,311.57954039,19.0930255791,0.0246804230048,False,False,True,False
27,0,8.0,28.0,8.0,43.5667770135,-28.0319730344,4.30708133117,171.264879543,28.3609319627,0.118720488549,True,False,False,False
27,0,20.0,277.0,20.0,15.1575002456,8.99614297884,-12.8011664497,305.098000173,15.6461001841,0.0285190686288,False,True,False,False
27,0,6.0,284.0,6.0,43.8580651264,-20.6900090954,1.70971534907,175.276105982,20.7605299292,0.126962060869,True,False,False,False
27,0,50.0,347.0,50.0,12.4171124399,12.5319145927,-14.0541782307,311.722942546,18.8299975863,0.0239439342037,False,False,True,False
27,0,40.0,135.0,40.0,12.6149867615,12.8691617882,-14.3080095971,311.969404619,19.2440760693,0.0244898532597,False,True,False,False
27,0,4.0,277.0,4.0,55.3798722758,-21.2900372194,3.33382470108,171.100278851,21.5494796211,0.214221175695,True,False,False,False
27,0,6.0,19.0,6.0,50.7441795775,-33.4131926895,7.13770322928,167.941753665,34.1670638641,0.163815608814,True,False,False,False
27,0,20.0,166.0,20.0,16.0415814905,7.34053781758,-12.1537318801,301.130883848,14.1984750612,0.0299585667677,False,True,False,False
27,0,80.0,300.0,80.0,12.3171945246,12.7732758417,-14.2220418888,311.928036727,19.1160417245,0.0238091061513,False,False,True,False
27,0,6.0,171.0,6.0,48.3294975255,-31.2216959005,6.68394139418,167.916511208,31.9291303901,0.147285759538,True,False,False,False
27,0,8.0,332.0,8.0,41.387402012,-24.480116827,3.31816487064,172.280870072,24.7039741332,0.110175137435,True,False,False,False
27,0,60.0,236.0,60.0,12.2630814511,12.8161568898,-14.2020110728,312.063676997,19.1298456851,0.0236927216646,False,False,True,False
27,0,80.0,340.0,80.0,12.6621581329,12.8689873684,-14.3409929888,311.903431149,19.2684954211,0.0246968708581,False,False,True,False
27,0,70.0,64.0,70.0,12.4351638212,12.7942651132,-14.2695476904,311.879822847,19.1654170598,0.0240874048437,False,False,True,False
27,0,10.0,103.0,10.0,30.5029699296,-11.7767480476,-3.28544586536,195.587897845,12.2264446635,0.0657506322744,True,False,False,False
27,0,6.0,322.0,6.0,46.2318162943,-26.318531452,4.48720003352,170.324345582,26.6983157134,0.138401602106,True,False,False,False
27,0,20.0,305.0,20.0,15.2769328841,8.82169372916,-12.7972895288,304.580080171,15.5432589741,0.0287229033151,False,True,False,False
27,0,30.0,140.0,30.0,13.0377791367,12.6418565869,-14.3338348909,311.410976625,19.1121783332,0.0254061577066,False,True,False,False
27,0,20.0,55.0,20.0,15.5091956532,8.96748574901,-13.1278910819,304.336457217,15.8983434646,0.0294410339419,False,True,False,False
27,0,80.0,130.0,80.0,12.8154380536,13.0218554323,-14.4403239191,312.0432027,19.4445795478,0.0250695894833,False,False,True,False
27,0,40.0,165.0,40.0,12.6106310659,12.5777035294,-14.2263196235,311.480382811,18.9891231,0.0244504845784,False,True,False,False
27,0,70.0,233.0,70.0,12.5750815059,12.8599188868,-14.3344628398,311.896326068,19.2575787336,0.0244839218523,False,False,True,False
27,0,8.0,291.0,8.0,37.2132749525,-18.1960269563,-0.190077020254,180.598494109,18.1970197084,0.0918671952429,True,False,False,False
27,0,2.0,257.0,2.0,73.7925272504,-21.7141591644,4.88161192088,167.329848466,22.2561192296,0.426970454032,True,False,False,False
27,0,80.0,170.0,80.0,12.4608279402,12.8208412699,-14.266887864,311.944232734,19.1811902705,0.0241063966058,False,False,True,False
27,0,6.0,133.0,6.0,44.3416925165,-26.4005991829,4.15966168589,171.046122252,26.7262871076,0.126238304017,True,False,False,False
27,0,80.0,140.0,80.0,12.6650273498,12.8163316807,-14.2744253196,311.919167635,19.1837841928,0.0247796437905,False,False,True,False
27,0,70.0,21.0,70.0,12.5093825199,12.7832831547,-14.1779458547,312.038817222,19.0899574874,0.0242630476737,False,False,True,False
27,0,8.0,222.0,8.0,41.5985333725,-24.5026586991,3.21866507064,172.516483577,24.7131561756,0.109768923316,True,False,False,False
27,0,80.0,330.0,80.0,12.8163046465,12.891347067,-14.4015710691,311.832830051,19.3285301681,0.0250721519335,False,False,True,False
27,0,20.0,222.0,20.0,15.5205922362,8.34300969351,-12.6545679305,303.396400974,15.1573051778,0.0289987637408,False,True,False,False
27,0,60.0,56.0,60.0,12.426856159,12.6450466113,-14.0771681413,311.932286629,18.9225755827,0.0239059247906,False,False,True,False
27,0,10.0,154.0,10.0,35.5586086741,-18.7163934009,0.504629433663,178.455571374,18.7231950479,0.083223251847,True,False,False,False
27,0,60.0,124.0,60.0,12.7116589905,12.7719413003,-14.1941491074,311.9809833,19.0944063395,0.0247715312746,False,False,True,False
27,0,40.0,15.0,40.0,12.9654285235,12.8299641443,-14.3991107349,311.701828773,19.2858074734,0.0254097809567,False,True,False,False
27,0,80.0,200.0,80.0,12.418351154,12.8269038944,-14.2191815894,312.053130545,19.1497934346,0.0240354327311,False,False,True,False
27,0,50.0,180.0,50.0,12.9035825076,12.8401277597,-14.3768361489,311.768430066,19.2759513005,0.0252240950216,False,False,True,False
27,0,60.0,292.0,60.0,12.3563933744,12.6387849221,-14.0128037447,312.048737196,18.8705472389,0.0239156516039,False,False,True,False
27,0,6.0,227.0,6.0,47.3602838948,-29.4635543339,5.99384889994,168.501081153,30.0670460575,0.141752356935,True,False,False,False
27,0,40.0,180.0,40.0,12.3440625234,12.6439729085,-14.1371361751,311.808815103,18.9665144437,0.0237022850448,False,True,False,False
27,0,50.0,141.0,50.0,12.8594441204,12.799129372,-14.3868088301,311.657679297,19.2561154181,0.025167931897,False,False,True,False
27,0,8.0,277.0,8.0,36.8542865408,-15.55235772,-0.793114071849,182.91934885,15.5725675655,0.0917439978032,True,False,False,False
27,0,8.0,83.0,8.0,36.9816926317,-17.0530247246,0.0013126955194,179.995589527,17.0530247751,0.0904931654427,True,False,False,False
27,0,6.0,189.0,6.0,53.4531787732,-35.704935196,8.76027706592,166.214675083,36.7639069145,0.18148204471,True,False,False,False
27,0,60.0,45.0,60.0,12.3858266328,12.6642966696,-14.0421308307,312.046622892,18.9094116355,0.023903430755,False,False,True,False
27,0,60.0,158.0,60.0,12.6916370562,12.9668725709,-14.4186077322,311.965526528,19.3916485427,0.0247219352915,False,False,True,False
27,0,20.0,194.0,20.0,15.8390787133,7.07749358572,-11.6758213365,301.222846512,13.6534142008,0.0290830894411,False,True,False,False
27,0,50.0,231.0,50.0,12.4622516225,12.6092425733,-14.0384014068,311.930070266,18.8698095468,0.023948945158,False,False,True,False
27,0,4.0,249.0,4.0,56.382617814,-26.9955728246,5.40594971327,168.676119154,27.5315318214,0.216471198089,True,False,False,False
27,0,6.0,57.0,6.0,46.1821298758,-26.9630457091,4.21387029314,171.117485575,27.2903377912,0.136702526727,True,False,False,False
27,0,80.0,350.0,80.0,12.1323354219,12.4285331381,-13.9228791956,311.754325043,18.663199111,0.0232242442892,False,False,True,False
27,0,8.0,208.0,8.0,43.6083029488,-27.833014448,4.08940356205,171.641542835,28.1318309884,0.119329247672,True,False,False,False
